hfq_hcd_1,hfq_hcd_2,nb_ints,bp_fdr
192,290,482,0.003682632038729897
131,345,476,0.24057453370157497
318,156,474,0.0009062880686620214
208,264,472,0.8499618402378479
235,232,467,0.8325998224625538
289,175,464,0.8533276614263574
210,253,463,NaN
95,367,462,5.131277580195878e-5
205,257,462,0.9413189131535314
144,316,460,0.008027837109889613
105,353,458,6.091417868978832e-18
97,359,456,6.254687579717413e-8
313,138,451,0.13604297672851237
199,251,450,0.6411045607709136
141,305,446,1.574525764371654e-9
278,165,443,0.31751306142424696
129,312,441,NaN
184,255,439,1.906296126831642e-7
108,331,439,1.0709377819845693e-14
245,193,438,0.017959370146063955
329,108,437,0.0001793008350030864
235,197,432,0.09580765036844573
263,168,431,0.5306693363273334
70,360,430,0.0028101144140046446
169,261,430,0.18051831243523325
208,221,429,0.007421331125133476
196,231,427,0.1187098235679931
70,356,426,0.07100365953453246
216,209,425,3.326492001895351e-8
167,257,424,3.5668608328846475e-5
135,284,419,0.0012558829871556175
353,63,416,0.49517317979331793
132,276,408,6.849666250355798e-7
82,323,405,0.02420793861740178
320,83,403,NaN
207,192,399,0.13607587061668683
242,155,397,0.9999978506734092
320,75,395,0.5303689639260335
134,261,395,0.5095303157230737
223,171,394,1.7867953602161977e-16
101,290,391,0.07175522495734878
174,215,389,0.13607587061668683
244,144,388,0.24057453370157497
112,276,388,0.26139066313340914
45,340,385,5.3751036359565004e-14
162,223,385,0.00010777214247771803
334,48,382,0.9407554908153881
230,150,380,0.0661961833452288
206,173,379,0.30310538896686884
213,166,379,0.22710694910747287
85,294,379,0.0003575269662139243
52,327,379,9.623002455893696e-5
240,138,378,9.095367073652569e-14
184,193,377,0.3545890738916256
104,273,377,0.6583796629074008
116,259,375,NaN
170,200,370,0.007390005348992764
215,154,369,0.9979743593164885
183,186,369,5.30714254560492e-12
214,154,368,0.9858284791076382
184,182,366,0.15882923102048524
134,229,363,0.012442954975406375
110,248,358,0.2883574390897066
197,161,358,0.5399991833128603
52,305,357,1.3989178631830824e-13
103,253,356,NaN
141,213,354,0.006618884199805396
42,311,353,0.049784193691201066
121,227,348,0.7106302897733945
239,105,344,0.0016532996451451823
36,308,344,1.1379047043504764e-7
172,170,342,0.017959370146063955
78,263,341,0.06941475854237775
77,262,339,0.0602887026616088
165,169,334,0.024670076129044562
283,48,331,4.694986603046275e-18
100,231,331,0.014216609781748667
203,127,330,1.1235343576987262e-14
159,171,330,0.8920719421322726
196,131,327,0.20746400624955447
128,199,327,0.027828197784382988
206,120,326,1.2248069952558367e-6
216,108,324,0.44658687880014036
192,130,322,0.0015356656388780562
36,285,321,0.00042392064392575207
55,265,320,0.057121134946752125
159,159,318,0.847018481559038
135,181,316,0.1187098235679931
169,146,315,0.1859817225001709
200,114,314,4.955224099286195e-5
86,228,314,0.000218450926018628
218,93,311,0.20445336580942727
162,149,311,0.009138191808191554
113,195,308,0.0007423916651322806
147,159,306,0.09844331245551652
193,111,304,0.8673895283120647
132,171,303,0.4103522006109855
200,103,303,2.5858206318085823e-11
175,127,302,0.18051831243523325
151,150,301,0.03713138400000036
130,170,300,1.158720897191709e-15
96,204,300,0.4479232155172413
48,251,299,0.8960024805419825
48,250,298,0.00020528590198596556
62,236,298,7.384748362381132e-7
175,123,298,0.000222362283269829
43,254,297,2.307977170643907e-5
94,203,297,0.733818916138249
156,140,296,0.4479232155172413
77,218,295,NaN
45,249,294,4.150051456942651e-6
58,236,294,2.3694861512099375e-8
135,157,292,1.990056083764591e-15
50,242,292,0.8860126585089845
132,157,289,0.2951962310186439
97,192,289,0.00033923821787435816
116,172,288,0.5865178779178963
49,239,288,0.24057453370157497
131,154,285,3.7110614136354776e-5
186,97,283,3.550943803721439e-13
146,134,280,0.07064956366076246
215,65,280,1.1621954898273808e-9
165,115,280,0.847018481559038
93,187,280,0.433538218602003
123,155,278,0.00016744121291648628
142,135,277,0.00013149877962459117
38,237,275,0.1187098235679931
88,187,275,0.20159579602721991
77,198,275,0.9121634865834422
162,111,273,0.0320862846643805
156,117,273,0.03713138400000036
143,129,272,0.1294675476262567
37,235,272,1.9822601807739477e-5
124,146,270,NaN
46,224,270,1.0022318943170603e-10
153,116,269,0.07366234739453964
149,117,266,0.20017799344980153
43,222,265,0.004811988483686424
45,219,264,0.9609813561311411
56,208,264,0.3738837902108621
154,109,263,0.05616948887869981
64,199,263,9.393255767971825e-12
40,222,262,0.18051831243523325
138,124,262,0.8116458459543474
41,221,262,0.012847602776992033
124,135,259,0.22486504689031583
128,131,259,0.0015631680821673673
83,175,258,4.116642307779993e-7
139,118,257,0.00025655878139672916
116,139,255,0.027828197784382988
47,208,255,0.3192313272653678
136,118,254,0.00020925195458486995
124,130,254,0.8607405414432882
44,209,253,3.281553238072634e-10
111,141,252,NaN
79,173,252,0.033262747866007
43,209,252,0.8168198375487125
146,105,251,0.5399991833128603
51,200,251,0.007662980179835471
123,127,250,0.023117181974405654
95,155,250,0.3785998444049184
135,115,250,0.2715355594141568
139,110,249,0.00020712475239177192
87,161,248,0.8082534235673946
146,101,247,1.8364706563971854e-15
69,177,246,0.000900209029396503
84,161,245,0.013437870410349037
114,131,245,1.1987497047639604e-8
21,224,245,0.0013440953680691119
20,224,244,3.476919553480254e-10
80,163,243,0.04188291381533401
172,71,243,0.9011477651240992
100,142,242,0.0018088925657260707
80,160,240,9.344536370393815e-7
21,217,238,0.9604525435576103
86,151,237,0.0004450465484970372
34,203,237,0.15356594788046987
32,204,236,0.9976939497030054
115,120,235,0.0008205785258666651
77,157,234,1.2525329352037297e-8
123,109,232,0.04284062892133536
53,179,232,0.009138191808191554
216,14,230,1.2317960703788481e-17
31,199,230,4.8773368126693144e-6
174,54,228,1.2883169358317189e-11
122,106,228,4.051102161086147e-6
150,75,225,7.481229877736896e-7
18,207,225,2.2897883221747273e-8
155,69,224,7.268879513089984e-8
202,22,224,0.0032911825090402437
34,189,223,1.73438528349879e-5
95,128,223,0.32948447399285885
135,87,222,0.8593699151002875
28,194,222,0.13743650121549944
100,118,218,0.05133595127837715
97,121,218,0.3251371042547696
107,108,215,0.6604746842528086
44,171,215,0.12690283399349261
49,166,215,0.6815697080131271
86,129,215,NaN
115,99,214,0.9961177419488393
134,80,214,0.9439433178888601
86,127,213,0.4506157762803749
120,93,213,0.07730957836924375
84,128,212,0.00015322835018791883
73,137,210,0.49517317979331793
91,119,210,0.06733047183748836
89,121,210,0.33194905327632857
122,87,209,0.0007207676590564529
181,27,208,0.3693503194399955
162,45,207,0.14066767030791796
109,98,207,0.998907113782714
82,125,207,0.21078994707229817
100,107,207,8.111650265813088e-13
110,97,207,0.7741525432089743
148,59,207,0.07942350483542568
88,118,206,0.4409141619756237
116,90,206,0.8686842958943523
64,142,206,2.7230086047296626e-12
111,94,205,0.0031938853387681147
80,125,205,0.6648711228292686
92,113,205,0.06622904685103188
14,191,205,0.02420793861740178
54,150,204,0.05541681086082388
116,88,204,0.004177260606232117
88,116,204,0.381132666556154
23,181,204,0.15681788281888331
185,18,203,0.18051831243523325
86,117,203,0.010777834245389788
137,65,202,2.6756186075565393e-5
80,121,201,0.24057453370157497
74,127,201,NaN
95,106,201,NaN
35,166,201,0.004811988483686424
140,60,200,5.308066950995445e-7
67,133,200,0.03103731975589793
99,100,199,8.963189498215658e-8
125,74,199,7.250417483526068e-7
101,97,198,0.24057453370157497
59,138,197,0.9098930387879499
57,140,197,0.0077007600018100695
34,163,197,1.927239399259643e-9
102,94,196,0.05271992061801842
42,154,196,7.228239621262256e-14
30,166,196,5.783910128435228e-7
89,106,195,0.0073979908146685775
111,84,195,0.80170736779385
65,130,195,4.142805085994291e-6
71,123,194,0.027828197784382988
111,83,194,0.4479232155172413
75,119,194,0.0021285300578782044
102,91,193,2.7573729874875677e-8
65,128,193,0.03799215687206012
107,85,192,9.993993477080982e-5
93,99,192,0.11759285255295149
67,125,192,0.002164781334200928
117,75,192,0.0023167693199186027
69,123,192,0.03629803076349172
132,59,191,0.9636847300301329
37,154,191,0.035777591639939425
38,153,191,0.13558298689916803
128,62,190,0.1094049485908615
89,101,190,0.30292771361886145
89,101,190,NaN
66,124,190,0.5862096085257011
103,85,188,0.8608510723820447
105,83,188,0.0009418600959010032
57,131,188,4.5071581364982863e-5
109,79,188,7.019640368249811e-7
58,129,187,0.847018481559038
40,147,187,NaN
28,159,187,0.006529930937121235
22,165,187,0.15776377254155538
90,96,186,0.5865178779178963
71,115,186,0.2731668963918583
165,20,185,4.195087878845182e-12
120,64,184,0.8957312179117037
87,96,183,0.0728073694223103
85,98,183,0.15558838680672246
133,49,182,0.19356075554605934
152,30,182,0.8941369668875664
108,73,181,0.6734037797783934
34,147,181,0.036615519044885025
71,110,181,0.9158013531976743
72,109,181,8.030947821584096e-6
133,48,181,0.009194357040045847
88,92,180,0.7255344553182227
107,72,179,0.16597374693369885
112,67,179,5.847077827149128e-9
102,77,179,0.021856828414132074
129,50,179,0.0002304467533583404
71,108,179,0.7881876292312838
16,163,179,3.254926766998528e-7
66,112,178,4.989401031215906e-9
20,158,178,1.0898006178862906e-8
54,123,177,0.07730957836924375
77,100,177,0.31395395753854205
78,98,176,0.10902572519121129
70,106,176,0.6623818848136857
150,25,175,0.9012797442731387
124,50,174,0.005466053594087452
111,63,174,0.015014678688184478
40,134,174,0.008998898543894048
102,72,174,0.09117947646940242
66,108,174,0.001797363438913705
64,110,174,0.05923983902595534
15,159,174,5.932260745554993e-8
67,106,173,4.845590955679824e-7
42,131,173,0.004739490636704777
47,126,173,5.036039002697615e-7
82,90,172,0.2169967370711329
84,87,171,0.0005151252563144737
111,60,171,0.33347169789578873
33,138,171,0.017078814150118617
35,135,170,NaN
95,75,170,0.04854673196554121
84,86,170,NaN
20,150,170,5.252696245830371e-7
90,79,169,0.3545890738916256
32,137,169,0.011916412624145696
109,60,169,0.004811988483686424
65,104,169,0.0072829427408120356
20,149,169,0.012357675481287756
52,116,168,1.2962254918107259e-11
100,68,168,0.00014220032794616755
70,97,167,0.8272712027729123
60,107,167,0.24057453370157497
17,149,166,0.038903769566922944
69,96,165,0.04284062892133536
39,126,165,0.05777681313131297
125,39,164,0.1187098235679931
79,84,163,0.7436042216854737
50,113,163,0.24057453370157497
36,127,163,0.0005927865564150193
106,57,163,0.3090460849910109
47,116,163,0.6397998318362013
117,45,162,0.44816509832426743
87,75,162,0.0075535129254670486
80,82,162,2.2773162298970758e-6
71,91,162,0.06277660586829548
71,90,161,0.06586045523589294
25,136,161,2.3510366089192174e-15
74,87,161,0.3959530211891856
81,80,161,NaN
24,137,161,0.04253236365265094
26,135,161,0.27711952186670386
101,59,160,0.01536000422182754
77,83,160,NaN
77,82,159,0.3560003768050954
79,80,159,0.6311253596222562
26,133,159,0.1220782042445974
98,60,158,0.9589523473161524
74,83,157,0.6311253596222562
53,104,157,0.00032698715001799655
78,79,157,0.2728638070630562
42,114,156,0.22437117750007846
84,72,156,0.042347885668640034
113,42,155,6.556277434956626e-6
75,80,155,NaN
78,77,155,6.408793828828493e-9
42,113,155,7.998713090699577e-10
81,73,154,0.014637460279898023
82,72,154,0.9996194453059694
131,23,154,0.847018481559038
99,55,154,0.7068006213607619
83,71,154,NaN
62,91,153,0.6209220284906114
111,42,153,1.112140051728649e-7
99,54,153,2.3209464882429857e-19
17,136,153,7.521884635394199e-8
101,51,152,0.020379155170258
79,71,150,0.007045281176477157
75,75,150,0.14483287098912212
94,56,150,NaN
84,66,150,0.0026233321595068226
76,74,150,2.596900926354478e-19
111,38,149,0.18051831243523325
47,102,149,0.15681788281888331
57,92,149,0.15681788281888331
43,106,149,0.2483279942447853
103,45,148,0.013602266278213123
44,104,148,0.49517317979331793
81,67,148,0.0971869709842062
14,134,148,5.5005483878736686e-5
99,48,147,0.0889252594028693
61,86,147,0.06476892630205286
41,105,146,0.33555424769047776
67,79,146,7.626260513912145e-6
78,67,145,0.12270676781388852
25,120,145,3.1888359178233784e-14
35,110,145,0.802297557591902
47,97,144,0.8257152214189352
82,62,144,0.013088568892207922
38,106,144,1.2374539464986451e-6
57,87,144,0.0017915241271940774
67,77,144,0.5399991833128603
88,55,143,0.30350777728792133
77,66,143,1.5252184426151648e-5
52,91,143,2.3245032696696273e-14
47,96,143,0.9509474090073529
68,75,143,0.5399991833128603
25,118,143,0.0320862846643805
80,62,142,5.211588930836544e-18
107,35,142,1.1788827925689379e-12
73,69,142,0.0016579869992500613
53,89,142,9.673633317162496e-12
43,99,142,0.0014609629426457942
79,62,141,0.6734037797783934
19,122,141,0.328904170573031
44,97,141,0.21015053240003592
87,54,141,0.13964351137016445
47,94,141,0.0008073877562238915
83,58,141,0.995324766023357
31,110,141,2.1574621994861744e-5
56,84,140,0.9133594050920792
88,52,140,9.91741385682136e-8
90,50,140,0.0023884852832294747
20,120,140,5.8899473359362454e-6
34,105,139,0.5865178779178963
72,67,139,3.835387282269231e-35
59,80,139,0.15937655256836813
63,76,139,0.22256879347851638
26,113,139,0.0012224898152804037
17,121,138,0.06599548767432586
77,61,138,0.010747608980713523
51,87,138,0.0006175559410037751
82,56,138,0.004336666398047832
82,56,138,0.22534895090459914
23,115,138,0.8842791248293348
27,111,138,NaN
74,63,137,0.847018481559038
81,56,137,0.0010847065101378182
65,72,137,0.16039832982791308
32,105,137,0.20910819076120546
16,121,137,9.790445766484984e-7
60,77,137,0.24057453370157497
71,65,136,3.135325784532545e-8
85,51,136,0.6789621771045035
66,70,136,6.728327970274598e-17
67,69,136,0.10066096206985549
42,94,136,0.27711952186670386
12,124,136,6.174139545568861e-6
97,38,135,7.617090235278085e-10
53,82,135,0.19747427992475008
106,29,135,6.947278906638325e-16
30,105,135,0.08134954452552273
18,117,135,0.4757375809097778
81,53,134,0.3692333340089471
46,88,134,0.21015053240003592
57,77,134,0.0320862846643805
14,120,134,1.5241056886544452e-6
95,38,133,0.07730957836924375
56,77,133,9.942046665262508e-9
122,11,133,0.04820912314618722
74,59,133,0.00021372694788348575
51,82,133,0.10478592687163223
50,83,133,0.036615519044885025
17,116,133,0.013144873610495867
16,117,133,0.4479232155172413
89,43,132,NaN
77,55,132,0.023170747812353863
67,65,132,0.27711952186670386
76,55,131,0.18051831243523325
72,59,131,NaN
42,89,131,0.802297557591902
18,113,131,0.15681788281888331
107,22,129,0.01149827865748041
38,91,129,0.7265877825668106
55,74,129,0.9011477651240992
91,38,129,0.02420793861740178
56,73,129,0.25455931120497566
95,34,129,0.610472830182131
86,43,129,1.815337455260067e-36
28,101,129,0.21080939874898338
68,61,129,0.00030151732955659984
25,104,129,2.0834840959338306e-6
18,111,129,1.388154160351034e-7
58,70,128,0.43027911620481
115,13,128,2.437984933230231e-5
39,89,128,9.509453668347286e-29
93,35,128,0.0010244190064805062
73,54,127,1.4686579845690348e-9
79,48,127,0.25135726937833525
64,63,127,0.004811988483686424
38,89,127,2.063622893523981e-8
43,83,126,2.6783778455284066e-8
72,54,126,0.0021452040057772415
63,63,126,0.6658521905935377
66,60,126,0.01383515830791053
26,100,126,0.3760710993392714
32,94,126,0.0002424804121156775
90,35,125,NaN
77,48,125,NaN
32,93,125,0.29627996588188826
59,66,125,0.049784193691201066
61,64,125,0.24057453370157497
55,70,125,NaN
14,111,125,0.4479232155172413
34,91,125,0.10902572519121129
100,24,124,0.00012496972895352387
33,91,124,0.9604525435576103
24,100,124,0.1022633479497511
46,78,124,0.8257152214189352
20,104,124,0.6729152745101532
75,49,124,0.5865178779178963
34,89,123,0.004525653489889798
42,81,123,0.011763127166820245
79,43,122,2.3720260754285005e-16
66,55,121,0.3994536466045877
101,20,121,0.0448156405018023
72,49,121,0.10598263072428582
59,62,121,0.012497774037890796
49,72,121,0.001252206544021176
25,96,121,0.8257152214189352
37,84,121,5.093188420030144e-6
110,10,120,1.7166402708819533e-14
82,38,120,0.9893876663203911
88,31,119,0.00045176064228255066
75,44,119,NaN
107,12,119,1.4993439681164885e-12
27,92,119,7.07517926690495e-5
28,91,119,0.1187098235679931
46,73,119,0.06074600496358078
54,65,119,0.0320862846643805
6,113,119,0.29627996588188826
75,43,118,0.802297557591902
66,52,118,0.14437189058961147
29,89,118,0.1605112390330241
26,92,118,0.023170747812353863
54,63,117,0.5399991833128603
71,46,117,0.004196711186630131
79,38,117,NaN
73,44,117,2.7572516641521975e-8
65,52,117,0.028472354462020805
60,57,117,NaN
13,104,117,0.001147989768137
17,100,117,1.6879408267425115e-5
17,99,116,5.576431539862457e-9
72,44,116,0.18051831243523325
48,68,116,5.006426657660566e-6
85,31,116,0.14020226142779613
53,63,116,0.05985213483598586
14,102,116,0.5399991833128603
58,57,115,0.9315307450595283
64,51,115,0.009042503218798865
48,67,115,0.002478651271851334
82,33,115,0.8916232459805725
75,40,115,0.018626364365310927
87,28,115,0.0023833185125583813
95,20,115,4.010331916682573e-6
10,105,115,0.18996478554536222
44,70,114,3.644136471409135e-15
64,50,114,0.802297557591902
63,51,114,1.4686579845690348e-9
53,61,114,0.003088388026545379
19,95,114,0.09432024170908558
16,97,113,0.19323419869021943
45,68,113,0.03345477139777421
31,81,112,0.24057453370157497
48,64,112,0.00048063489550086006
30,82,112,0.31395395753854205
62,50,112,0.5399991833128603
36,76,112,0.0013147546703098417
24,88,112,0.002628857758603031
9,103,112,0.49517317979331793
44,68,112,0.7106302897733945
29,83,112,4.116642307779993e-7
36,75,111,0.1714667456232196
55,56,111,0.8067227592032651
25,86,111,0.9676842886660223
67,44,111,0.049784193691201066
32,79,111,2.511065442372561e-7
68,43,111,0.40397734823074183
18,92,110,0.16786415446329253
92,18,110,5.223604702843749e-16
21,89,110,0.009725589879125243
44,66,110,1.3833969942672763e-8
45,65,110,0.08706891174126394
47,63,110,0.1950557696456574
58,52,110,0.49517317979331793
62,48,110,0.802297557591902
25,85,110,0.11135980441520656
41,68,109,0.02629676844431475
55,54,109,0.31395395753854205
46,63,109,9.526829666597843e-5
41,68,109,0.07947510215835214
38,71,109,0.42633703483662255
65,43,108,3.6196977787268614e-12
13,95,108,0.1386507448982202
66,42,108,0.5570819081186513
41,67,108,0.7741525432089743
32,76,108,0.0008196691553657796
23,85,108,0.1280331028107695
24,84,108,5.210930863944999e-9
44,63,107,0.927114733901555
49,58,107,0.8257152214189352
80,27,107,0.24057453370157497
55,52,107,0.010138877837709644
38,69,107,0.03306202297995487
70,37,107,0.10512818431652501
20,87,107,0.01805366224571177
28,79,107,4.4786709192323245e-10
44,63,107,0.20910819076120546
12,95,107,4.164880327519817e-8
21,85,106,0.0044103694818593345
23,83,106,0.0017433414503618947
56,50,106,0.12122247112965556
37,69,106,0.018345716129770026
18,88,106,0.0003816340221917369
64,42,106,0.7117562159456148
57,48,105,0.365888531565468
46,59,105,0.20910819076120546
81,24,105,1.2374539464986451e-6
51,54,105,0.8753287115092895
53,52,105,NaN
53,52,105,0.0019161510692794616
20,85,105,2.4229163958216623e-8
61,44,105,0.03430381961709871
49,56,105,5.096426464765034e-6
27,78,105,0.42801835895345036
21,84,105,0.336969814852696
23,82,105,0.01614907758710337
56,48,104,NaN
55,49,104,0.5210532687769253
55,49,104,0.4479232155172413
14,90,104,7.438529967336843e-7
60,44,104,0.05777681313131297
24,80,104,0.7818620327228409
77,27,104,0.7436042216854737
17,87,104,0.847018481559038
41,63,104,0.0006842477846937332
19,85,104,0.0002950947134536193
19,85,104,0.042432592063150504
50,53,103,NaN
54,49,103,0.05923983902595534
22,81,103,0.01339802122820208
53,50,103,0.00013622849823458893
57,46,103,0.9961177419488393
51,52,103,0.15338588164788416
37,66,103,0.008430082748852527
58,45,103,0.00039837493369584374
50,53,103,0.005272746164583681
27,76,103,0.009858324318104864
20,83,103,3.741638701237072e-8
51,51,102,1.6585392515806543e-6
39,63,102,0.0889252594028693
50,52,102,0.18051831243523325
40,62,102,0.00010219264285872384
69,33,102,0.04262204281058411
15,87,102,8.231495932433138e-5
24,78,102,0.3545890738916256
60,41,101,0.0008196691553657796
62,39,101,NaN
52,49,101,0.32259643620330897
63,38,101,0.08495004237743925
83,18,101,0.3545890738916256
42,59,101,0.0032970425418030326
65,36,101,0.7436042216854737
13,88,101,0.009541709168721876
67,34,101,0.023684983580110314
42,59,101,0.04831226934849234
25,76,101,0.218268984080549
71,29,100,0.9409499775572661
28,72,100,0.00021634844146377658
16,84,100,0.028802937685627517
20,80,100,2.3145705571086392e-6
59,41,100,0.4333931937578511
23,77,100,0.0001481987471666901
62,37,99,0.1187098235679931
79,20,99,0.00987588957211526
65,34,99,0.5399991833128603
58,41,99,0.06172605660591127
56,43,99,NaN
16,83,99,0.06373438615197267
9,90,99,0.4479232155172413
34,65,99,0.4479232155172413
56,42,98,0.632034361744666
59,39,98,0.0005433862482614338
49,49,98,NaN
49,49,98,0.9893409295121445
76,22,98,0.29347310960105455
91,7,98,0.015565671711291711
51,47,98,0.1022633479497511
34,64,98,0.18051831243523325
56,42,98,1.6973200753516627e-7
44,54,98,0.004811988483686424
54,44,98,0.7436042216854737
57,41,98,0.007856862544201761
56,42,98,0.016944246106009534
43,55,98,NaN
51,47,98,0.5399991833128603
33,65,98,0.0620374380491139
22,76,98,0.07802184681044572
35,62,97,0.03134069893370918
73,24,97,0.29568245814347033
52,45,97,0.9439433178888601
40,57,97,0.10806545974497658
68,29,97,0.22829160756819136
69,28,97,1.8199142551215337e-9
45,52,97,0.8704946100830236
40,57,97,0.00016086506521840313
39,58,97,0.9922549943338576
35,62,97,0.3574610037126797
19,78,97,3.4731317632957254e-6
12,85,97,0.04284062892133536
54,42,96,0.004989624259648834
49,47,96,0.8842791248293348
69,27,96,0.0007829034598709954
42,54,96,0.4051792803203913
70,26,96,0.00031951038030662084
17,79,96,0.02698034935295993
39,57,96,0.27936293161709036
13,83,96,0.004442990338380317
31,65,96,0.0031874785458770876
18,77,95,0.02416902972753755
78,17,95,0.0076967936127644125
57,38,95,7.843910606203101e-7
45,50,95,0.005740535265909723
56,39,95,0.0003200045605789517
47,48,95,7.713464790656795e-5
26,69,95,0.5383737572586514
36,59,95,0.8210988244501531
30,64,94,5.054091706954036e-5
51,43,94,0.2240320475226612
21,73,94,0.17155158977622023
23,71,94,0.01733606823682419
43,51,94,0.0028239914314762667
15,79,94,0.008191436138627672
62,32,94,0.10929389096711555
19,75,94,0.1022633479497511
17,77,94,0.635843410510134
39,55,94,0.995324766023357
16,77,93,0.0032919388531211543
34,59,93,2.927413648178138e-13
47,46,93,0.02963977301566647
48,45,93,0.015565671711291711
31,62,93,1.5385684179497682e-6
12,81,93,0.20910819076120546
71,21,92,1.2374539464986451e-6
30,62,92,0.33392847495763556
43,49,92,0.1022633479497511
19,73,92,0.024912310439997705
31,61,92,2.5080807956811185e-9
52,40,92,0.7741525432089743
39,53,92,0.2690800507216589
81,11,92,0.7992201412228926
28,64,92,0.056401126929071684
