hfq_hcd_1,hfq_hcd_2,nb_ints,bp_fdr
399,244,643,0.8234957828997682
280,354,634,0.9631011055983413
421,209,630,0.0004696238876437447
111,516,627,0.0019158698381216551
168,458,626,0.010754491736532491
238,377,615,0.08491645534150608
575,38,613,0.004002631844032721
79,530,609,0.0006550561177554385
278,329,607,5.34842203964946e-7
527,72,599,0.19318773354299895
397,202,599,0.008148759516577762
300,288,588,0.8691826726090636
186,401,587,0.4495397578717256
78,509,587,0.04521167922417332
302,282,584,3.202641032703616e-16
319,264,583,0.1150424729161512
409,172,581,1.8182121766121286e-20
327,253,580,0.004792532479663698
141,434,575,0.0010714048214191909
100,467,567,0.4931704284254973
475,87,562,0.0010104560836459247
366,195,561,0.3579824803107694
283,275,558,2.466396303945023e-16
348,192,540,2.1938578905712832e-5
308,231,539,0.5836556595239325
289,248,537,0.00018867578003250153
244,292,536,0.013898300036073657
271,258,529,0.9485142935902439
279,250,529,0.6965214630096377
207,311,518,0.0018146196901915035
358,159,517,4.3314203675708536e-13
295,221,516,0.013166985494505864
281,229,510,0.10738252184751369
260,249,509,0.3950893865694002
105,391,496,0.014252192539078877
72,424,496,0.2723000524553572
270,223,493,9.241167900962817e-5
225,268,493,0.7736549046044264
197,292,489,0.2071911138293793
108,381,489,0.4431893633910816
223,264,487,NaN
255,231,486,0.9227020936852867
69,416,485,5.525727884352901e-15
185,297,482,0.00013086414243954474
142,337,479,3.669054946607981e-11
370,108,478,0.039687384300341605
275,203,478,0.1369115005759664
192,286,478,0.0033240752800147277
162,313,475,0.5836556595239325
315,156,471,0.001938837361421949
129,339,468,0.15650889301438412
236,228,464,0.7124906756428891
227,237,464,0.9990784859631265
254,209,463,0.0986538124916049
204,257,461,0.8406976625716349
201,255,456,0.8663461293974938
395,61,456,5.68078842073286e-10
93,361,454,7.054054824703471e-5
103,346,449,5.784343767297568e-18
94,352,446,3.6391478109124514e-5
274,168,442,0.8197147591965249
277,164,441,0.2605435919431291
141,299,440,0.008571472700374536
169,268,437,0.17721222719246632
125,309,434,NaN
189,243,432,0.6311968781061505
105,327,432,3.5831067055437346e-16
236,192,428,0.014293357560211542
180,248,428,1.2231675239955236e-6
323,104,427,0.0002336725565431185
67,356,423,0.006330742305371628
227,195,422,0.11295093622930659
130,291,421,2.8330279498077312e-9
204,215,419,0.006879380033162812
68,349,417,0.07287517728397767
257,159,416,0.4914564515271146
213,201,414,6.629262835819119e-10
189,224,413,0.07287517728397767
136,275,411,0.0012710446456630055
161,249,410,3.084849925891285e-5
317,82,399,NaN
339,60,399,0.3099009652134965
81,316,397,0.02175486564365907
316,75,391,0.15815149433085332
237,152,389,0.9999976028923674
201,183,384,0.07924721681543781
128,256,384,0.6687159379476287
171,212,383,0.13349194201575146
120,263,383,2.5473590962167854e-5
240,142,382,0.18006654955834714
158,218,376,0.00031245571548011624
97,279,376,0.08491645534150608
107,269,376,0.3125679970113662
182,193,375,0.7479470594826346
44,331,375,7.528190990354244e-16
226,145,371,0.13686794973661578
325,46,371,0.9156811785144543
237,133,370,2.6189503128370176e-15
52,318,370,8.311639866856619e-5
114,255,369,0.009410414330218242
168,197,365,0.004491625755727561
195,168,363,0.28272927039414997
210,149,359,0.9895855307908606
204,155,359,0.15407061357868015
179,180,359,9.358354667906412e-13
179,179,358,0.34936774434310386
134,224,358,0.11980574377503897
104,252,356,0.3099009652134965
51,303,354,5.221923839887313e-11
193,160,353,0.5376043881865737
103,246,349,0.15028940923604475
203,145,348,0.9820726384750704
42,302,344,0.01710347736873336
99,245,344,0.7486733728983638
118,221,339,0.8197147591965249
193,145,338,4.147373397824215e-14
78,260,338,0.0655931658849096
73,260,333,0.00018232800738133138
134,198,332,0.008182548620064043
35,297,332,3.0329194176665435e-7
77,255,332,0.1818556040735102
163,167,330,0.04631332256059672
228,100,328,0.001172942639378264
156,171,327,0.8913908465099561
160,167,327,0.025520701505931075
195,130,325,0.34823901015202663
198,125,323,6.198001404711179e-15
97,224,321,0.06871198345577055
211,107,318,0.2723000524553572
188,129,317,0.001491478050569192
122,194,316,0.0213685999999998
36,280,316,0.00015998520064939607
55,260,315,0.03945138879401115
133,181,314,0.2155333466077819
199,114,313,6.411872137681635e-7
199,113,312,0.00018921428571447494
167,142,309,0.15758829038399383
85,223,308,0.00018408650568187647
155,151,306,0.8642892656871638
214,90,304,0.22509518767886436
157,144,301,0.018612336917756687
142,157,299,0.08491645534150608
79,220,299,NaN
48,250,298,1.410790256531355e-10
107,191,298,0.0007763152205823698
129,167,296,6.202779523972968e-14
48,248,296,0.892085912371618
132,163,295,0.4352960052259284
195,99,294,1.3414068035243472e-10
155,138,293,0.4431893633910816
172,120,292,0.0019512585439565916
41,250,291,7.257486702609103e-6
249,42,291,6.413768352839343e-18
62,229,291,3.152622582441731e-6
57,234,291,1.3475978490527519e-8
50,240,290,0.5836556595239325
43,247,290,3.2000509723802196e-6
91,198,289,0.4620376944262312
144,144,288,0.013880967662345601
139,149,288,NaN
91,196,287,0.7736549046044264
134,152,286,2.6129792534510226e-15
49,237,286,0.15407061357868015
129,156,285,0.2209934858383109
192,92,284,0.13261329935801505
113,171,284,0.11720408131784966
95,187,282,0.0007745134875121768
183,97,280,0.8827667358654245
165,115,280,0.7930415122703993
160,119,279,0.17721222719246632
183,95,278,2.169425083756909e-13
213,63,276,2.472751520746775e-9
127,149,276,8.189420115906945e-5
89,187,276,0.3099009652134965
38,236,274,0.018587598490717686
92,181,273,NaN
119,153,272,0.0005293126528304272
128,143,271,0.3577432907093913
162,108,270,0.10676901165898342
141,128,269,0.10991699231494108
138,127,265,0.01190392719360344
43,222,265,0.00432214683769047
56,208,264,0.36324485922449357
45,217,262,4.833168124102721e-10
150,111,261,0.030135545827633423
45,216,261,0.9036446119094077
63,197,260,3.285384089978051e-11
148,110,258,0.2239815532223164
145,113,258,0.06349481475899316
41,217,258,0.00345529084895946
34,224,258,2.7359747450842976e-5
39,219,258,0.19440476932412887
135,121,256,0.1446335009310287
152,103,255,0.11866554663216736
125,129,254,0.5836556595239325
134,117,251,0.0006872934341416164
131,120,251,0.7453466259712043
43,208,251,3.6025231160702e-11
47,204,251,0.3099009652134965
81,168,249,6.674713258194658e-5
95,153,248,0.5173722421232041
109,138,247,0.002968079223927906
51,196,247,0.005819124054960724
143,103,246,0.6458134947137125
77,167,244,0.030135545827633423
86,158,244,0.814264998544432
133,111,244,0.3099009652134965
133,110,243,3.941918734892248e-5
80,162,242,0.039195701525333186
142,99,241,1.4528652884201308e-16
120,120,240,0.015310519823788312
67,173,240,0.001582271844280392
20,220,240,1.0696343963378337e-10
109,130,239,5.574228900177836e-12
130,108,238,0.00043007034960640546
167,70,237,0.9405257031659899
67,170,237,0.943384323968792
96,139,235,0.0004269069565285287
113,122,235,0.7087129780995387
41,193,234,0.9152375708831951
18,216,234,0.0009030496746283923
34,200,234,0.3569034756535856
84,149,233,0.0014599629308780669
105,127,232,0.06039146010052455
20,211,231,0.9507681516607924
52,179,231,0.00848077692120224
121,105,226,0.0213685999999998
75,150,225,1.0557480715570033e-8
121,104,225,6.411872137681635e-7
31,194,225,1.766844638386799e-6
171,52,223,1.5576493223387677e-9
154,69,223,2.933731746964776e-10
95,127,222,0.3950893865694002
107,115,222,3.416570853948246e-7
28,194,222,0.13349194201575146
18,201,219,2.1704642308992203e-8
145,73,218,6.229998783940182e-7
99,117,216,0.05509043590836692
31,185,216,0.000615279540449543
86,130,216,NaN
108,104,212,0.650855638481995
44,168,212,0.09113170985240211
114,95,209,0.9767089995939098
84,125,209,0.0001920824073105753
117,91,208,0.0614612344270944
94,114,208,0.9747364638126857
15,191,206,0.017936625825384724
162,43,205,0.06180140668028046
107,98,205,0.9990483611395122
120,85,205,0.0009283994813358916
185,20,205,0.004669170951189708
70,135,205,0.6706377302926072
97,107,204,2.8683131615839624e-9
186,18,204,0.08411953131505276
80,124,204,0.6806158448344697
30,174,204,0.9985173312876037
88,116,204,0.06586133499334056
176,27,203,0.30142981560193666
144,59,203,0.05338838749999978
87,116,203,0.38960881812739234
85,117,202,0.6300237367232449
81,121,202,0.6904415079108235
126,76,202,0.9504503240214358
95,106,201,NaN
44,157,201,0.7206880910678392
78,123,201,0.33925443600317157
73,127,200,NaN
113,87,200,0.8628270104510243
22,178,200,0.2054386262940906
34,166,200,0.004668170090370848
80,119,199,0.22049700512588982
187,11,198,1.025668136903227e-16
98,100,198,1.8101967508041436e-8
80,118,198,0.23869658045439276
51,146,197,0.017936625825384724
134,63,197,0.0018652427280430026
126,71,197,0.8088658317473326
82,115,197,0.05338838749999978
113,83,196,0.012787139456205032
62,134,196,2.982004089658133e-12
121,74,195,3.5645642159391635e-6
65,130,195,0.04988595627912849
35,160,195,3.6895963473298044e-11
30,165,195,0.0005036027595799474
109,85,194,0.742601995273523
70,123,193,0.04463341020678428
88,105,193,0.010319182729855162
75,118,193,0.00183304858409571
66,127,193,9.799922521880827e-6
64,128,192,0.1150424729161512
100,92,192,0.7251075035703661
56,136,192,0.006693358841268148
92,99,191,0.31564006369593917
134,57,191,9.062369323374412e-9
102,89,191,2.9072228678641633e-6
38,153,191,0.017370619729063758
96,95,191,0.12648235420071266
89,102,191,NaN
66,124,190,0.0041174424150717875
132,57,189,0.9809153258638088
53,136,189,0.8234957828997682
98,90,188,0.016253518945748197
110,78,188,0.7061290449690484
66,122,188,0.4431893633910816
104,83,187,0.002544131228444812
103,84,187,0.8511635663187023
104,83,187,0.015310519823788312
41,146,187,NaN
28,159,187,0.006016285125703997
113,74,187,0.0013781966170927794
41,146,187,1.0149786669974498e-10
37,150,187,0.03432201385398349
90,96,186,0.7087129780995387
58,128,186,0.7387907463050792
86,100,186,0.1150424729161512
22,164,186,0.8453965225401804
124,61,185,0.15318490644988392
165,20,185,2.9635093542696593e-12
109,76,185,0.0041522524191555344
66,118,184,0.06273758667360736
118,64,182,0.9497944794535181
88,94,182,0.28409293090969817
68,114,182,0.20458063608624122
84,96,180,0.15601634599953607
70,110,180,0.9152375708831951
82,97,179,0.017065394733464384
16,163,179,1.8360905303503264e-7
72,106,178,2.3635126570434955e-6
132,46,178,0.008637615981228306
129,48,177,0.001243533791833059
20,157,177,7.203127330746154e-9
129,47,176,0.15601634599953607
32,144,176,0.013166985494505864
78,97,175,0.12142420079091824
101,72,173,0.7087129780995387
49,124,173,0.00011989630895950363
86,87,173,NaN
102,70,172,0.1697431926775808
109,63,172,3.219270262496187e-5
40,132,172,0.017936625825384724
97,75,172,0.020420145141475773
47,125,172,4.521179803487467e-8
121,50,171,0.017274651176860892
20,151,171,1.905561910883678e-7
63,107,170,0.0017056975609741594
33,137,170,0.025791038806851574
68,102,170,0.5376043881865737
67,103,170,0.8014691082975914
108,61,169,0.24146395771211143
51,118,169,0.07287517728397767
35,134,169,NaN
95,74,169,0.31007780079715486
143,25,168,0.9405257031659899
65,103,168,0.011424784728715994
62,106,168,6.139034533030145e-8
14,154,168,2.2724853541604568e-7
110,57,167,0.3950893865694002
64,103,167,0.011229378107131942
32,134,166,0.011147134228187437
79,87,166,0.31392857692754633
101,64,165,0.6145187721538001
88,77,165,0.28362317422250966
70,95,165,0.8197485916304668
40,125,165,0.00352344396526904
82,83,165,0.23609730939414558
40,125,165,0.3690760414987967
80,84,164,1.313544855269888e-7
105,59,164,0.16420449826297023
51,113,164,5.003354224508239e-9
20,144,164,0.017065394733464384
80,82,162,0.6282574491159135
17,145,162,0.04127555123330984
95,66,161,6.355345070357108e-5
67,94,161,0.07287517728397767
71,89,160,0.05338838749999978
121,39,160,0.11398045062213732
100,59,159,0.0136164977874886
132,27,159,0.807698021669606
33,126,159,0.00610211826672776
60,99,159,1.651437018068559e-6
56,103,159,0.2723000524553572
25,134,159,0.34936774434310386
86,72,158,0.007659580536912271
24,134,158,0.039687384300341605
48,109,157,0.3937386927554943
78,79,157,3.186679276275131e-6
25,132,157,2.1274173746651575e-16
72,85,157,0.664788473383998
69,88,157,0.049356676764255314
96,60,156,0.9589168212038429
74,82,156,0.6843954372786215
112,44,156,0.377856554903174
44,112,156,0.5915517027722281
73,82,155,0.6706377302926072
41,113,154,0.36680276731711886
51,103,154,0.0005232178700291671
42,112,154,9.28409123248763e-11
75,78,153,NaN
102,51,153,0.27039623987262884
75,78,153,0.0986538124916049
81,71,152,NaN
17,135,152,1.1360244919323475e-7
25,127,152,0.019308801395487886
110,41,151,0.0003944154910269483
109,42,151,7.301926982872822e-8
74,76,150,0.3152624264502581
78,72,150,0.02893977537964042
67,83,150,0.23480452551064016
60,89,149,0.7087129780995387
79,70,149,0.6282574491159135
99,50,149,0.058571502886535225
72,77,149,NaN
47,102,149,0.36798919958508547
74,75,149,0.5791419241527858
100,48,148,0.08491645534150608
79,69,148,0.0030154667039340288
75,73,148,0.14199801690179892
36,112,148,0.8014691082975914
41,106,147,0.19705517013945584
42,104,146,0.5376043881865737
81,65,146,0.003618685991459329
108,37,145,0.12180797336022978
124,21,145,0.8234957828997682
59,86,145,0.015310519823788312
76,69,145,6.241197284955996e-6
25,119,144,0.3886225844202365
55,89,144,0.17721222719246632
43,101,144,0.579570970071753
96,47,143,0.06460855595891107
45,98,143,0.5360598077895468
82,61,143,0.039687384300341605
37,105,142,8.63450274057098e-7
23,119,142,4.348044930862253e-13
77,65,142,0.051216143704703884
56,85,141,0.0008978517189194121
45,96,141,0.8014691082975914
43,97,140,0.21403128934250334
50,90,140,8.492400725729342e-10
52,88,140,7.507646459362856e-12
43,97,140,0.0028747964823836185
34,105,139,0.5836556595239325
77,62,139,6.221388456406237e-17
55,84,139,0.9152375708831951
87,52,139,0.2723000524553572
95,44,139,NaN
85,54,139,0.07853471098034519
46,93,139,0.00038538216877137787
14,125,139,0.0005468917712330266
70,69,139,0.001046443282612039
73,66,139,3.683159120651482e-21
63,75,138,0.33561925956075145
61,77,138,1.9209022991181823e-5
73,65,138,0.3950893865694002
66,72,138,0.06273758667360736
31,107,138,0.00012332939040057698
74,63,137,7.767464714897415e-5
17,120,137,0.062349729926957816
82,55,137,0.0038987353533522415
52,85,137,0.0002352605778630573
58,78,136,0.3099009652134965
88,48,136,0.012699422675527452
20,116,136,4.828548173623392e-6
65,71,136,0.6606155813495199
65,71,136,0.6179287082355854
12,124,136,4.885331000299702e-5
85,50,135,0.6785359298654444
70,65,135,0.15407061357868015
53,82,135,0.16204412180463637
72,63,135,0.4431893633910816
81,54,135,0.0009029111050885594
25,110,135,0.0012053269813341262
60,75,135,0.220167253057494
26,109,135,NaN
84,50,134,6.630205270607858e-8
14,120,134,0.2054386262940906
49,85,134,0.0013453398036081332
74,60,134,NaN
55,79,134,0.07838615048420096
79,55,134,0.09972809064546755
30,104,134,0.0019017346533483357
15,119,134,6.518568279235161e-5
74,59,133,0.00899019122432133
65,68,133,0.3950893865694002
18,115,133,0.47201772683942267
69,63,132,7.698239572257529e-7
59,73,132,0.33481434343256555
103,29,132,1.6165258029081973e-15
30,102,132,0.2045839782286554
40,92,132,0.3099009652134965
75,56,131,0.5547906862372607
118,13,131,1.3148218216762379e-5
16,115,131,0.4431893633910816
82,48,130,0.7736549046044264
65,65,130,0.19788547198529832
66,63,129,1.974526762647813e-42
45,84,129,0.3403301068426547
107,22,129,0.010651739688913395
16,113,129,0.03356235115781267
18,111,129,0.15407061357868015
21,108,129,0.9361431540215991
49,79,128,0.09468268109957244
62,66,128,8.023203683167937e-20
40,88,128,0.7759124309446542
68,60,128,0.0010074086963505681
52,76,128,1.1824496291729344e-8
76,51,127,0.40310913852082353
96,31,127,1.0603884799349635e-9
71,56,127,0.00018507424845062777
73,54,127,0.1470488217222489
85,42,127,8.958332437541879e-39
79,48,127,0.2606520670997689
65,62,127,0.030135545827633423
18,109,127,2.908936270049514e-8
90,36,126,NaN
88,38,126,0.0986538124916049
78,48,126,NaN
94,32,126,3.3560083955540086e-9
72,54,126,7.423538640436609e-6
37,89,126,6.622277950326791e-7
73,52,125,7.020746068217384e-9
37,88,125,5.066171498506125e-24
37,88,125,0.6282574491159135
54,71,125,0.8453965225401804
89,36,125,0.0393545505604588
27,98,125,0.5836556595239325
25,100,125,0.37207875954550107
24,100,124,0.0986538124916049
46,78,124,0.06159577412681136
55,69,124,NaN
14,110,124,0.4431893633910816
32,92,124,0.00022498792834984747
25,99,124,4.746613485507371e-5
34,90,124,0.07287517728397767
31,92,123,0.36953903999647425
90,33,123,0.006117940808130264
20,103,123,0.6672253092960888
74,49,123,0.5836556595239325
54,68,122,0.4510141848080587
99,23,122,0.0007019984519506197
71,51,122,0.011147134228187437
67,55,122,0.3950893865694002
89,33,122,0.4761297600622316
72,50,122,1.123265539202001e-17
71,51,122,0.9814071655270993
25,97,122,0.8242937560814668
12,110,122,1.9504694453311393e-6
77,44,121,NaN
57,64,121,0.0007561375668073713
32,89,121,0.9692967730009141
32,88,120,0.0037174421368463056
40,80,120,0.01303621827742159
56,64,120,0.1421634872730421
61,59,120,0.7532701529669752
108,11,119,0.06273758667360736
99,20,119,0.025688675504669942
56,63,119,0.042584314528514126
108,10,118,9.358354667906412e-13
27,91,118,5.220445403648625e-5
28,90,118,0.017936625825384724
69,49,118,0.10120266426734957
40,78,118,0.008600160803663397
86,31,117,0.0003964982311111847
59,58,117,NaN
64,53,117,0.13846627562322858
6,111,117,0.2938013721854992
63,53,116,0.0016508762911375068
73,43,116,2.5416608812521995e-8
72,44,116,0.742601995273523
52,64,116,0.07287517728397767
53,63,116,0.05729096778251577
31,84,115,0.23609730939414558
103,12,115,1.388085108082244e-13
12,103,115,0.0010525512239215474
47,68,115,0.00026247451590759974
29,86,115,0.15628586668855307
25,90,115,0.01636149754925131
14,101,115,0.49990022765709985
75,39,114,0.006616588028693772
77,37,114,NaN
86,28,114,0.0019300421063345573
62,52,114,0.04056755185587573
17,97,114,0.00031267088105133516
37,77,114,3.5308246029011455e-6
29,85,114,1.3343776344075877e-6
10,104,114,0.073026524286373
17,96,113,0.23609730939414558
62,51,113,0.8249741194402906
45,68,113,0.11399729714035237
45,68,113,0.030135545827633423
25,88,113,0.0024387807609170097
82,31,113,0.33472603348194546
46,67,113,0.6282574491159135
48,64,112,0.5376043881865737
68,44,112,0.004296069711197571
60,52,112,0.4920422445583172
58,54,112,0.049356676764255314
16,96,112,0.18965160499079806
54,57,111,0.9405257031659899
60,51,111,0.00899019122432133
55,56,111,0.7087129780995387
47,64,111,0.0007080415568118684
42,69,111,0.8694969644611391
61,50,111,8.223833034839362e-10
51,60,111,0.0005516904738086083
43,67,110,3.165702385633445e-15
17,93,110,1.769214254197213e-9
71,39,110,1.1029534301441088e-15
30,80,110,0.6168189214495243
92,18,110,2.466396303945023e-16
44,66,110,3.3982575213267094e-8
66,44,110,0.04655954483563279
18,92,110,0.022707862102129415
35,74,109,0.17721222719246632
44,65,109,0.742601995273523
34,75,109,0.0008271028851525201
67,42,109,0.4510105852729112
43,65,108,0.0024760752753005947
21,87,108,0.026085594156556053
24,84,108,0.9677549750289749
65,43,108,0.23212604876424525
44,63,107,5.768648363981235e-5
21,86,107,0.0015586056871960256
36,71,107,0.4083328844720427
13,94,107,0.13360015326158992
23,84,107,1.4128072608822545e-5
30,77,107,3.479960124829812e-7
9,98,107,0.49166317088551487
42,64,106,0.0213685999999998
77,29,106,0.9401284507708825
54,52,106,0.00870016502531778
18,88,106,0.0003469426729866854
31,75,106,0.002422811213413571
22,84,106,0.0986538124916049
43,62,105,0.9507681516607924
39,66,105,0.08491645534150608
65,40,105,0.6387492822573151
69,36,105,0.03705638349092667
36,69,105,0.013611903251894587
44,61,105,0.2439278927864364
44,61,105,4.904176729205815e-5
23,82,105,0.17721222719246632
57,47,104,0.1867372117591186
55,49,104,NaN
37,67,104,0.05387333308461999
18,86,104,1.1846103855244498e-7
63,41,104,1.1808754658416892e-12
42,62,104,0.0986538124916049
44,60,104,0.34936774434310386
27,77,104,1.6518466208110116e-11
61,43,104,0.039687384300341605
59,45,104,0.0003671174586918641
55,49,104,0.5319426401419093
15,89,104,0.25168187526687713
21,83,104,0.391140188894164
53,50,103,0.4431893633910816
50,53,103,NaN
53,50,103,0.15407061357868015
50,53,103,0.004904432747628958
55,48,103,0.7087129780995387
62,41,103,0.7736549046044264
63,39,102,NaN
45,57,102,0.3178899182247078
78,24,102,3.190272895130235e-5
76,26,102,0.8093230844824829
53,49,102,0.028687994037778674
54,48,102,0.23609730939414558
52,50,102,NaN
50,52,102,0.16356637798243928
14,88,102,5.425089660129672e-5
69,33,102,0.0036074871000446036
20,82,102,0.014789483285539064
24,78,102,0.7852809319888161
25,77,102,0.2082850908040321
75,27,102,0.6706377302926072
56,46,102,0.10045034179729417
19,83,102,2.1704642308992203e-8
72,29,101,0.9347250548799074
53,48,101,0.1340111769798182
21,80,101,0.012938064978205975
56,45,101,0.9954233892626881
57,44,101,0.05338838749999978
67,34,101,0.0213685999999998
26,75,101,0.4008946245262275
81,20,101,1.4640474752173853e-5
38,63,101,0.0029125194105596997
24,77,101,0.28873603236018897
22,79,101,0.0039057361548619518
10,91,101,5.1500459602804475e-9
49,51,100,0.8827667358654245
52,48,100,0.00012166933090021771
42,58,100,0.00611560273170618
49,51,100,0.15991128334816265
39,61,100,7.956168314571196e-5
47,53,100,1.854726155170596e-8
20,80,100,1.8071658376689778e-6
41,59,100,0.03705567143686973
19,81,100,0.1130109984534763
48,51,99,8.558909608372055e-5
35,64,99,0.010309818046178825
58,41,99,0.05954901709443921
54,45,99,NaN
9,90,99,0.4431893633910816
14,85,99,0.0010175302143399935
56,42,98,0.6288566915062941
78,20,98,0.23609730939414558
21,77,98,0.0037212850438307736
27,71,98,0.0004951367913322595
91,7,98,0.014296752306134709
56,42,98,2.6120385589729096e-8
42,56,98,8.740665313781456e-6
56,41,97,0.0007081784567956597
61,36,97,0.13603270495187292
59,38,97,0.0004819415495579545
28,69,97,NaN
37,60,97,0.4069212628130736
48,49,97,0.9937054719022813
68,29,97,0.18822862528706666
59,38,97,0.5038672684597012
37,60,97,0.8655008786900369
12,85,97,0.012388535810944226
15,82,97,0.025688675504669942
23,74,97,0.0017519166605748503
17,80,97,0.0009950887260290167
26,71,97,0.05267792913139305
22,75,97,0.019403968519954996
35,61,96,0.06141902082489041
45,51,96,0.8234957828997682
48,48,96,NaN
62,34,96,0.4431893633910816
68,28,96,5.1708692384266195e-8
61,35,96,0.8264156574484636
14,82,96,0.06163414224851696
42,54,96,0.7647915625193888
83,13,96,0.7341675807597712
40,55,95,0.14234902682400793
58,37,95,0.09612071860459227
47,48,95,6.509982146233267e-5
68,27,95,9.923831292873128e-5
50,45,95,0.07087442413839977
48,47,95,0.021383736879028545
17,78,95,0.011147134228187437
32,63,95,0.06553364997174857
31,63,94,1.0691550430662753e-5
51,43,94,0.21559080356591928
23,71,94,0.011121315077419331
44,50,94,0.8334660644879422
36,58,94,0.8453965225401804
70,24,94,9.241167900962817e-5
38,56,94,0.001243533791833059
30,64,94,0.40690051917194026
12,82,94,0.008006438367134727
19,74,93,0.004844648745066119
43,50,93,0.002436710801393347
15,78,93,0.009077679825958916
51,42,93,0.5126784004697578
40,53,93,NaN
50,43,93,0.3982723354452463
17,76,93,0.6320520213841927
35,58,93,0.3950893865694002
13,80,93,0.00389102925731458
15,77,92,0.011740659895731632
48,44,92,0.23949563013007247
44,48,92,0.0064668327224382365
54,38,92,2.127068281259914e-5
26,66,92,0.4971514686002874
54,38,92,0.004247913867257007
30,62,92,3.500214711675415e-6
29,63,92,0.007659580536912271
54,37,91,5.000397136277388e-7
42,49,91,NaN
51,40,91,0.7587984320152426
59,32,91,NaN
71,20,91,0.2025629611681116
30,61,91,0.16200380240763748
10,81,91,0.04814862328047836
47,44,91,0.012780323520654129
38,53,91,0.275902733696243
11,80,91,0.2940069905152345
14,77,91,0.0023878517399294323
69,21,90,1.9391969739729054e-5
49,41,90,0.0213685999999998
38,52,90,0.2874486017227067
5,84,89,0.0017056975609741594
73,16,89,0.011147134228187437
32,57,89,NaN
49,40,89,0.4431893633910816
10,79,89,4.382905421732869e-6
28,61,89,0.025502116712361304
52,37,89,0.00012769920249907203
62,27,89,0.8711711393964265
37,52,89,0.4431893633910816
52,36,88,0.0009432277456656832
29,59,88,0.3891195696983296
18,70,88,0.06139139757897997
55,33,88,0.034605295647823726
37,51,88,0.9966201743638442
80,8,88,0.0017445364764697188
20,68,88,0.3099009652134965
40,48,88,0.0007561375668073713
