hfq_lcd_1,hfq_lcd_2,nb_ints,bp_fdr
1771,296,2067,1.1120354291662557e-5
1470,594,2064,1.598655539368862e-13
1504,546,2050,9.87131262806165e-6
1230,811,2041,0.9662364252136059
1446,579,2025,0.7748737244623078
1625,383,2008,0.7742978317299153
1096,874,1970,0.00023115211481536824
1380,544,1924,0.0032093106674331126
1345,577,1922,0.7267509803124766
1334,576,1910,0.1338820259343615
1443,434,1877,0.5238679062670301
1239,619,1858,0.5238679062670301
1322,526,1848,1.8653976041797135e-13
1222,571,1793,4.616679751234813e-15
1161,628,1789,0.018697705260793566
1291,488,1779,4.4814714540486655e-11
1074,681,1755,1.4079203125797613e-15
1302,448,1750,0.0029401848537247617
1110,626,1736,0.004406625249913076
644,1088,1732,NaN
1244,487,1731,5.678571042410966e-13
1217,514,1731,0.0004158534736246581
576,1146,1722,0.4349853247152349
1147,553,1700,0.028886075440067927
1260,440,1700,0.15266559172204572
1187,508,1695,1.7327105155753064e-9
1208,486,1694,4.943881844728594e-7
1173,517,1690,2.7217459980247236e-21
1446,241,1687,1.7362332355916466e-10
1224,455,1679,1.899922080109491e-5
557,1120,1677,0.4605056081864523
1202,474,1676,0.19822060134400624
1264,410,1674,0.0019183159234723625
1127,504,1631,4.390845412668416e-5
1096,525,1621,0.9923256991209348
1062,544,1606,0.015187791455759074
1019,571,1590,5.51927535674713e-30
1107,475,1582,0.9894656266614458
1087,468,1555,6.947915172888524e-14
1047,506,1553,2.5564321892901687e-9
877,666,1543,0.23765254376575215
1053,490,1543,0.028886075440067927
989,547,1536,0.8356407771585233
1151,378,1529,0.34327331961230745
1015,485,1500,0.004008757719307321
1068,430,1498,1.126933746691841e-17
484,1010,1494,0.8393416031099491
1102,387,1489,0.8560547766681994
1011,469,1480,0.786623350458894
429,1049,1478,0.8516358427352287
1025,440,1465,2.5948262938351505e-5
937,528,1465,1.8137553914425532e-9
1078,379,1457,0.5238679062670301
1117,338,1455,1.6814272171940556e-9
1192,257,1449,8.956222232596514e-13
1046,403,1449,0.00040100321513155795
1117,326,1443,2.9996107344250847e-50
1020,421,1441,3.376537425023976e-8
1019,418,1437,0.5283052988675551
487,944,1431,0.43116983099757117
443,985,1428,0.7671599505987317
989,438,1427,4.676735361656804e-18
1094,330,1424,4.430033722703083e-9
876,541,1417,0.3149813444585866
494,922,1416,0.786623350458894
1041,372,1413,0.0494455745194533
997,410,1407,0.3120124265182471
414,992,1406,0.8886935889394204
914,477,1391,0.0009583848883406158
1105,277,1382,8.583302217710224e-11
742,640,1382,0.3355009130994319
1047,335,1382,0.00013007457573476234
895,483,1378,7.965232432389785e-22
828,537,1365,0.03725245051358448
907,457,1364,0.9030952226408369
479,885,1364,0.9388397790286686
914,449,1363,0.13226785803647356
1023,339,1362,0.0019705168910349475
687,674,1361,0.6104096037191906
873,475,1348,0.000906697108992888
919,424,1343,0.39064081951093954
965,378,1343,0.03317022976394289
866,475,1341,0.9281891857323722
712,626,1338,0.7796683858996464
996,340,1336,0.00034250439989553204
759,575,1334,0.007005733507502875
674,658,1332,0.6360807500038601
979,345,1324,0.25478311671132536
917,404,1321,0.8886935889394204
764,556,1320,1.927520393162805e-14
912,407,1319,0.16838187786328743
1037,281,1318,0.00036244341970944396
1048,267,1315,0.8805304695607762
825,482,1307,2.2478132341455904e-6
677,627,1304,0.6174357547786606
735,565,1300,0.6696447590225784
494,806,1300,0.7267509803124766
447,842,1289,0.569149748895899
873,403,1276,5.0432044535641887e-17
743,532,1275,1.3911841060993249e-14
647,627,1274,0.6411053348755945
959,315,1274,0.01558171370910422
863,408,1271,0.8886935889394204
684,566,1250,0.36623542301881595
515,720,1235,0.11441415810964797
943,292,1235,0.016314898271010056
795,440,1235,0.16806732870266622
760,460,1220,0.2563185575495064
941,263,1204,9.176205556160431e-37
798,389,1187,0.0015948981469459185
953,231,1184,0.9519176370357206
887,294,1181,0.025326362003203564
870,309,1179,0.0037594388265096137
754,424,1178,8.76447814858089e-6
343,835,1178,0.4224113138603762
909,264,1173,9.75026409752303e-5
698,469,1167,1.0936516685133453e-5
709,455,1164,0.004233797416283164
802,362,1164,2.7198298400626393e-8
852,307,1159,0.013869794569570942
882,272,1154,0.7267509803124766
722,427,1149,0.7267509803124766
739,407,1146,0.9975663265144364
819,318,1137,0.20386594419054804
371,758,1129,0.19236277848876807
422,707,1129,0.6914431924244484
409,720,1129,NaN
463,665,1128,0.3149813444585866
415,712,1127,0.27923371017636817
815,312,1127,6.469744166562648e-15
816,304,1120,0.79989229234132
809,309,1118,0.815619098391547
658,455,1113,0.13096257898017075
781,329,1110,0.9998481616645963
755,350,1105,0.3993865480693819
777,328,1105,5.927245216538566e-32
381,722,1103,0.2180321792514569
814,282,1096,0.001223246779955502
724,368,1092,0.9694305317492427
604,477,1081,0.07470550857760336
707,373,1080,5.488679068794324e-8
883,189,1072,3.5581575932655673e-12
686,371,1057,0.8356407771585233
691,364,1055,2.63263824742058e-8
856,191,1047,3.8056503293057055e-20
626,414,1040,1.8623797364184806e-22
682,353,1035,3.632244286753122e-10
697,335,1032,0.00010621572260058828
627,397,1024,0.06769949373295762
651,369,1020,3.322416663434515e-7
380,636,1016,0.19236277848876807
595,420,1015,0.29563615908375207
797,215,1012,4.661648479523448e-6
646,366,1012,0.6700819226404529
824,185,1009,9.30534368790728e-14
557,442,999,5.957838745993736e-24
636,358,994,0.14545977221215692
708,283,991,0.7114557325978269
360,628,988,0.2689829743483109
349,627,976,0.786623350458894
816,145,961,2.364933018113964e-5
712,236,948,0.021349098202775727
309,634,943,0.17429697011091852
305,637,942,0.29152744922397855
661,278,939,0.27923371017636817
733,204,937,7.117997273655421e-20
717,218,935,5.324795699136035e-6
748,185,933,0.7485587118002319
590,342,932,0.00694806401563823
681,251,932,0.0003794060810870382
590,341,931,0.6524786404155544
340,589,929,0.8570028897344354
596,319,915,7.706237932887361e-5
707,205,912,0.9975663265144364
710,202,912,2.8164057427600784e-5
674,237,911,0.8638077923073388
637,272,909,0.06780387505373525
618,290,908,8.629929376192398e-12
669,236,905,0.6371900825250151
591,313,904,0.786623350458894
317,585,902,0.09683640585592641
561,340,901,0.19236277848876807
630,269,899,0.004989699454469441
663,230,893,2.7270639873065275e-18
645,246,891,0.8733102078879845
270,619,889,NaN
702,186,888,0.034332919748993974
687,200,887,0.06563541274219366
498,386,884,0.3149813444585866
619,261,880,0.05735097310840156
584,296,880,0.27923371017636817
649,229,878,0.8553400459938837
573,296,869,3.84489680662148e-7
702,164,866,9.226460438611274e-26
603,263,866,5.460262013545025e-7
634,229,863,0.8553400459938837
506,357,863,0.07921806938784665
629,231,860,0.8733102078879845
628,227,855,0.8733102078879845
592,261,853,0.002065289557376019
622,229,851,0.4978612930060522
594,255,849,0.3149813444585866
620,226,846,0.8713950029539326
544,297,841,4.2706615291870936e-11
503,334,837,0.048034026891584
267,568,835,0.47793771766761745
643,192,835,0.0941967710503182
638,196,834,0.8247794860559974
561,270,831,0.003629579040394292
670,155,825,6.038075052098429e-11
577,245,822,5.638128206153058e-10
595,214,809,6.6738535823080025e-6
528,281,809,0.0010092828110543624
569,239,808,0.6838541622262505
542,263,805,6.6453901713419526e-9
588,214,802,0.011586548192418248
511,291,802,0.9098582776971055
657,141,798,8.332749420150756e-13
492,304,796,1.592892621488343e-10
442,350,792,0.7902301314388062
470,322,792,3.3019615098356376e-22
450,337,787,0.046639840457967
550,236,786,0.08596717446393809
299,487,786,0.39064081951093954
602,183,785,1.3364134717930147e-14
578,205,783,0.028886075440067927
521,250,771,0.8553400459938837
575,192,767,0.8886935889394204
570,189,759,7.721555073396285e-7
430,326,756,0.516258663267163
560,196,756,0.08679548673066068
421,334,755,0.9440623300839589
475,278,753,1.0459918246974392e-23
642,110,752,0.46291823917412256
513,236,749,0.3575430700112861
248,501,749,0.6104096037191906
579,168,747,2.8032686227978193e-9
510,233,743,0.024979424385777767
581,159,740,0.9462757609299627
485,248,733,1.6670220172828846e-61
240,487,727,NaN
417,299,716,0.052188571556734314
529,182,711,5.492506421176156e-5
501,205,706,7.033441012448529e-7
360,339,699,0.13069008269726776
491,203,694,5.991348085629382e-17
428,254,682,0.011199217453087083
423,258,681,0.8553400459938837
380,299,679,0.015401835526519804
471,204,675,0.07595141309044488
223,452,675,NaN
463,210,673,4.450871947913488e-11
499,174,673,2.569102546020198e-9
411,261,672,3.483445661727721e-9
499,172,671,0.9431708302845724
237,429,666,0.3149813444585866
415,250,665,0.6505728275062779
505,159,664,0.00011258132400410848
429,235,664,1.7566353055397488e-10
477,186,663,1.596588543883877e-5
365,297,662,0.35291544996872376
531,130,661,0.03848453591375665
420,240,660,0.06960406157613451
482,176,658,7.220110843742968e-11
455,199,654,0.39064081951093954
503,142,645,0.08596717446393809
446,199,645,0.01050598493783588
463,181,644,1.5477364774592649e-13
441,202,643,0.9163216390929619
455,185,640,0.15781950762130442
415,225,640,0.002021584355367181
476,163,639,9.213626259114953e-12
373,263,636,0.927808813496808
221,414,635,0.35291544996872376
391,239,630,0.6914431924244484
232,397,629,NaN
466,162,628,0.22206115562261727
441,184,625,9.48159922345946e-9
434,191,625,0.2390719703548513
374,250,624,0.6505728275062779
310,311,621,0.8420965571860106
446,175,621,6.978029486956595e-17
476,145,621,0.027171927646387862
213,403,616,0.5923750403943074
366,247,613,0.39064081951093954
423,189,612,7.69977345606556e-16
449,162,611,0.039349948099886185
432,179,611,1.7986065160774444e-8
451,159,610,0.8886935889394204
404,205,609,0.00033625166364219955
413,196,609,0.10251553182142131
352,256,608,0.27923371017636817
363,245,608,3.289193911623108e-6
415,188,603,5.088862685529759e-7
442,161,603,0.9890687076435615
437,164,601,5.025682123950013e-14
442,157,599,3.0473583784487656e-30
437,160,597,6.353562108075542e-5
362,234,596,0.0005886988449484705
421,174,595,0.5238679062670301
364,230,594,0.4000801055241669
421,167,588,0.7636190996706197
214,374,588,0.08338428661019415
365,220,585,0.010464738336267002
311,272,583,0.023734728000790625
431,149,580,0.002955005968057403
404,176,580,3.2562985735376964e-6
375,204,579,0.0006028459869854185
420,157,577,0.569149748895899
202,373,575,0.6104096037191906
434,140,574,0.786623350458894
372,199,571,1.679771133903375e-12
384,186,570,7.964936808064206e-6
416,151,567,5.352797216829293e-7
431,136,567,0.7796420344295866
412,154,566,0.47034801282372335
399,167,566,0.8120477488685461
395,171,566,0.6233628903783974
207,359,566,0.19236277848876807
411,154,565,6.275773125327881e-21
215,349,564,NaN
360,204,564,0.07754038874179214
385,179,564,0.0030522525449457427
421,140,561,0.0010008775655359929
209,351,560,NaN
395,164,559,0.0021928722349394557
209,350,559,0.04370689030141423
436,123,559,0.16806732870266622
415,143,558,0.0005076175663657769
433,125,558,0.43116983099757117
196,361,557,0.3149813444585866
165,391,556,0.16909288643313697
384,169,553,0.08876335463494411
396,157,553,0.9028734614313888
411,140,551,0.037390362388968514
401,147,548,0.5964688708433801
366,180,546,0.9857264206675347
402,143,545,3.068300556048016e-7
391,149,540,0.34737781907098164
407,133,540,0.028886075440067927
339,197,536,0.008853120376531918
374,161,535,6.082191761297204e-6
440,95,535,1.8838709686227244e-9
373,161,534,0.6433254605689149
395,139,534,0.003736962491151852
429,105,534,1.3438499864251546e-5
383,150,533,3.3025318056582756e-5
285,247,532,0.9163216390929619
400,131,531,6.607889631842472e-7
345,186,531,0.8943409204337305
394,136,530,0.0026908597986054356
426,103,529,0.05296112601931084
335,194,529,0.0006048415200837499
382,143,525,0.9811127762214269
403,121,524,7.475649332299204e-5
331,191,522,0.005213469009152869
362,160,522,3.688802999577196e-8
384,138,522,0.0002545976280628358
294,226,520,0.8553400459938837
361,159,520,0.007429025002497947
313,206,519,0.8817484155834895
304,214,518,0.43116983099757117
365,152,517,2.1079253001166673e-7
304,211,515,0.6914431924244484
347,168,515,NaN
320,194,514,1.2324137330433486e-10
375,136,511,6.691977704062876e-12
393,117,510,0.6493318083187278
179,331,510,0.8553400459938837
344,165,509,1.8945539131219227e-21
353,155,508,2.4515355681983408e-8
355,153,508,0.19236277848876807
337,170,507,9.285081130045714e-23
323,182,505,0.00018626809650976162
358,146,504,7.76449277352641e-6
376,128,504,0.8733102078879845
301,202,503,0.25737367591553945
386,115,501,0.0006329861261860579
283,217,500,1.6834565120530245e-5
387,113,500,0.07697975747672636
368,130,498,0.6104096037191906
377,120,497,4.4725544130561516e-17
314,183,497,0.00034475056275615006
359,138,497,0.008126970210441814
351,143,494,0.9388397790286686
400,93,493,0.004802085451674007
331,162,493,1.008368965852204e-13
356,136,492,8.412986324105191e-6
353,139,492,3.3237197378654763e-11
358,132,490,2.542973996741247e-15
367,123,490,2.5805734893030815e-10
296,194,490,0.43116983099757117
378,111,489,0.07468696135079936
307,180,487,9.541928329082835e-11
329,158,487,0.023536310079113054
312,174,486,4.264173984380273e-9
314,172,486,0.6104096037191906
387,98,485,3.6475766284376857e-29
330,154,484,0.0002177304599152594
347,137,484,5.682394737229743e-22
255,229,484,0.007172328654179807
317,166,483,5.548604250414451e-8
184,299,483,0.24924498471286638
300,179,479,0.1298724704817915
366,109,475,7.128749089507962e-10
355,120,475,0.448895673790543
133,341,474,0.29150741749705483
298,175,473,4.219203903041585e-7
268,205,473,0.0538077261973858
375,98,473,7.953809506481327e-9
285,187,472,0.7267509803124766
308,163,471,0.008829182901250551
331,138,469,NaN
309,158,467,0.8530191354146802
158,309,467,0.39064081951093954
239,227,466,0.9030952226408369
299,167,466,0.1089886805419751
332,133,465,7.795459207724286e-11
312,152,464,0.8553400459938837
337,127,464,6.766436938089764e-6
324,139,463,3.463352430270926e-5
313,149,462,0.6891120924042281
287,175,462,0.00622011005945517
250,211,461,0.4167455880947951
333,128,461,0.05982476739643335
274,187,461,0.569149748895899
238,222,460,0.4520826645210757
316,144,460,7.979121758614393e-18
149,311,460,0.20272569926680656
306,151,457,0.8553400459938837
325,132,457,3.289121417070191e-23
282,174,456,4.812733257977038e-9
326,129,455,0.701903430945011
354,101,455,0.2180321792514569
360,94,454,0.18750689194936776
297,157,454,1.3153550659741998e-6
327,127,454,6.599739503990403e-12
330,123,453,1.3735658034873198e-27
318,135,453,3.832991727040747e-22
380,73,453,0.006526898613877194
301,150,451,1.3336264802145348e-9
301,147,448,7.064314109069664e-8
347,100,447,0.569149748895899
264,183,447,0.7717665365998222
305,141,446,0.19325255950200845
312,134,446,0.3149813444585866
336,110,446,0.5760713119924952
307,139,446,0.11404401218842061
254,191,445,0.001992082501916779
315,129,444,NaN
320,124,444,3.917870886793478e-6
297,147,444,4.1519411126349464e-9
338,105,443,1.2831515161603987e-14
325,118,443,0.2689829743483109
316,126,442,3.210127855540857e-7
216,224,440,0.004634591509811278
246,194,440,0.008126970210441814
251,187,438,0.9923256991209348
267,168,435,0.03585406618583707
183,252,435,0.6914431924244484
266,169,435,0.9989734613366652
328,106,434,0.6104096037191906
345,89,434,0.3149813444585866
323,111,434,0.3149813444585866
291,142,433,0.2180321792514569
286,145,431,0.01389863463638223
328,102,430,0.0002494194631639057
353,75,428,0.8553400459938837
281,147,428,5.6116977576964585e-5
288,136,424,0.9336978548483741
299,125,424,2.4712773435302133e-20
276,148,424,0.976413425292083
148,274,422,NaN
270,152,422,0.21042656991869807
259,162,421,0.2922543021024723
343,77,420,2.355971227817681e-7
167,253,420,0.3149813444585866
299,119,418,7.102574963338795e-8
167,250,417,0.47793771766761745
154,263,417,0.5589970810748731
294,123,417,0.15649892078603664
336,81,417,0.2810768122587715
320,96,416,1.549020668078443e-16
285,131,416,4.1046556144951434e-10
235,180,415,0.5263334269238956
308,106,414,0.01389863463638223
276,136,412,0.394595992013748
280,131,411,0.0012620776870821782
221,190,411,0.569149748895899
144,267,411,0.9811127762214269
288,122,410,0.4283380061822935
288,122,410,0.02112402914940914
221,189,410,0.007854789810822787
301,109,410,0.0011525580426737776
308,102,410,0.9407142412954593
225,184,409,2.812010271432344e-11
230,179,409,0.35291544996872376
243,166,409,0.5238679062670301
282,126,408,1.6825696984090306e-8
278,129,407,1.0196552884425886e-5
275,132,407,0.19236277848876807
268,139,407,0.0406520392788744
313,91,404,0.8553400459938837
247,157,404,0.35291544996872376
261,142,403,0.47793771766761745
242,161,403,0.8377651734740394
240,163,403,1.1810859832924176e-15
141,261,402,0.6270574859892161
148,254,402,0.07071721497299611
273,128,401,0.9388397790286686
312,87,399,0.010918928637431446
313,86,399,0.0002771712235489285
235,163,398,0.4222252462481096
265,132,397,0.014379485220457218
231,165,396,4.361265224089034e-14
299,97,396,0.6914431924244484
282,113,395,0.6505728275062779
287,107,394,1.3653384203974651e-11
249,145,394,0.2915585221741225
279,112,391,0.6222967864067018
273,118,391,0.2124682700529187
279,112,391,2.0491510408112152e-5
237,153,390,0.10310415451275755
275,115,390,0.786623350458894
293,96,389,0.8120477488685461
314,75,389,0.018502636503799408
149,239,388,0.34584570288719085
279,106,385,0.8714133350315937
287,97,384,0.2672814209109059
262,122,384,1.4746965332215574e-19
274,109,383,0.08596717446393809
262,121,383,1.0674793400569317e-17
260,119,379,0.41971016048649445
275,103,378,0.021960220642977778
258,120,378,0.8321310975840616
253,125,378,0.6914431924244484
277,99,376,1.2809382011096002e-16
275,101,376,0.27206313462586623
252,123,375,0.7267509803124766
267,107,374,2.1464031227117026e-9
293,81,374,0.12514734766813476
246,128,374,0.0494455745194533
257,116,373,0.8886935889394204
262,110,372,0.16806732870266622
141,231,372,0.7267509803124766
279,93,372,3.5395627294066086e-5
272,99,371,0.002575661533274672
285,86,371,8.133448965798447e-13
173,198,371,0.9711836190363513
248,123,371,0.1088008792096981
202,168,370,0.10371384722230308
263,106,369,0.16806732870266622
206,163,369,0.002886113337745591
260,109,369,0.7267509803124766
292,77,369,0.05735097310840156
204,165,369,4.835212694219883e-11
254,114,368,8.998690043862865e-7
254,114,368,0.21789723100099276
295,72,367,0.569149748895899
283,84,367,0.004591016114071061
272,94,366,6.383183037074068e-6
255,111,366,0.8120477488685461
295,70,365,0.003037790553673848
247,117,364,1.866233581599595e-14
264,99,363,0.6914431924244484
237,126,363,0.7582540955828375
246,117,363,0.08243008594796802
295,67,362,0.1662306573916556
256,105,361,0.0003327811575972101
241,120,361,0.8506016158293764
258,102,360,0.12635511161368396
243,116,359,0.1776311121340965
252,106,358,0.569149748895899
250,108,358,3.114495261681894e-8
249,108,357,0.03570451444668249
253,104,357,0.927808813496808
270,86,356,0.37663203097474707
232,123,355,0.8886935889394204
246,109,355,1.8932685283743388e-5
273,81,354,0.23093510377514126
252,101,353,0.0008063098877017115
228,124,352,0.000754268153430686
232,118,350,0.001583690230640813
225,125,350,0.026023395606754277
281,69,350,0.5238679062670301
231,118,349,0.00012117474320989966
254,95,349,0.29569307779021964
269,79,348,3.6222134085666496e-9
262,85,347,5.257122472043426e-8
118,229,347,0.39064081951093954
243,103,346,0.00016538671304748353
193,152,345,1.7911882726981431e-12
255,90,345,3.0016028236060863e-6
271,74,345,0.9957834448623186
220,124,344,1.1635383808228594e-8
243,101,344,0.06611573959509347
223,121,344,0.0002320858295021718
244,99,343,0.19787481685719194
247,95,342,0.0031442074968010846
213,129,342,0.9192810705338788
241,100,341,1.4347479959882437e-12
204,137,341,1.0880301858165356e-8
166,175,341,0.6914431924244484
236,104,340,0.36491215129400506
201,139,340,0.786623350458894
243,96,339,0.8805948451270708
216,123,339,0.43116983099757117
219,120,339,0.8623915205166599
235,104,339,0.33501339159712645
259,80,339,0.0034724022141841334
250,88,338,1.8419932766351964e-8
280,58,338,0.0337835829779059
264,74,338,0.35291544996872376
245,92,337,0.35291544996872376
223,114,337,6.804935110314426e-6
246,90,336,1.7517459089011014e-5
245,91,336,0.024979424385777767
236,100,336,0.39064081951093954
0,336,336,0.9032622055145537
217,118,335,3.2736425968035766e-10
248,86,334,0.5238679062670301
235,99,334,1.869811559128472e-5
233,100,333,0.03422895896948013
272,61,333,6.288326966157759e-5
233,100,333,0.9574264943593161
245,88,333,9.306927786180199e-13
209,124,333,2.299295318235375e-16
232,101,333,2.1420851798378168e-5
197,136,333,0.1977556222965425
210,122,332,0.5238679062670301
243,89,332,0.39064081951093954
140,192,332,0.21136508192682682
209,123,332,3.045176727153391e-7
233,98,331,0.9030952226408369
194,137,331,0.7198781911567993
224,107,331,0.7557109034848237
245,85,330,0.00024623732038157664
199,131,330,9.420869662698291e-17
218,112,330,0.7936017220805062
246,83,329,1.2005663227640873e-5
201,128,329,0.0494455745194533
234,94,328,0.9794050731971804
256,72,328,0.028886075440067927
244,84,328,0.8038067251394717
136,192,328,0.05024269401463384
197,131,328,0.9322681032664935
192,136,328,3.283297307092614e-5
232,95,327,0.4763980005468558
232,95,327,0.04370689030141423
235,92,327,0.0008422940959598546
200,126,326,0.02059491414632601
255,71,326,0.9030952226408369
218,107,325,1.1073619115656271e-12
234,91,325,0.011532985534739066
149,173,322,0.00045701465042921765
267,52,319,0.8553400459938837
162,157,319,0.6103337567461415
198,121,319,0.010068233694426141
204,114,318,0.40864291597539004
251,67,318,4.184745962692397e-7
158,160,318,1.7989554193647546e-11
189,129,318,2.9444819312736346e-13
238,79,317,3.637216317105506e-11
237,80,317,0.09203666236026743
195,121,316,9.203123755678326e-7
175,141,316,0.0519898271543974
216,99,315,0.0001878033765791771
206,109,315,0.0008240170421971913
217,97,314,0.006358433725923349
227,87,314,0.0007445588982060613
248,65,313,2.0120158056017186e-7
229,84,313,3.1202647856379373e-11
212,101,313,0.32574355896958235
211,102,313,0.47793771766761745
199,113,312,0.7267509803124766
205,107,312,0.034284112020703215
265,47,312,0.0035749366903522215
203,109,312,0.927808813496808
200,112,312,9.193721282205832e-10
239,73,312,0.9665753169139698
239,72,311,0.07979232009824984
201,110,311,2.162457383468858e-12
256,54,310,0.10983659928236575
210,99,309,3.8056503293057055e-20
185,124,309,0.2180321792514569
198,110,308,0.9490411065363702
190,118,308,0.9975374675608227
225,83,308,0.09468790141887201
191,116,307,0.002955005968057403
209,98,307,0.3149813444585866
217,89,306,0.7582540955828375
196,110,306,0.21188953477193237
217,88,305,0.8120477488685461
209,96,305,0.8886935889394204
229,76,305,0.927808813496808
89,215,304,0.046736840441678106
144,160,304,4.480844209844447e-8
248,56,304,0.5052876489065324
191,112,303,0.1065474098988584
225,78,303,1.8321911408497663e-9
201,102,303,1.9709865876247026e-12
204,98,302,0.0481138554266973
227,75,302,6.665209021062256e-7
164,137,301,0.2676978755745514
229,72,301,0.005372277359153435
216,85,301,1.0957273727340194e-12
228,73,301,0.47793771766761745
223,78,301,0.004313474035661269
215,86,301,NaN
205,96,301,0.3149813444585866
209,91,300,0.786623350458894
171,129,300,0.00036019757140490796
200,100,300,0.7195635334782493
214,86,300,7.980475360476896e-7
199,101,300,0.4132751533614514
201,97,298,0.0014025378387851359
201,97,298,0.04153332216386556
200,97,297,0.01880761644846058
212,85,297,5.375764445059075e-12
133,164,297,0.5961772992142031
184,113,297,0.002341385228516042
211,86,297,0.5773058455873221
218,78,296,0.05505047635388983
207,89,296,0.013337551919188631
206,90,296,0.0005994351748846041
234,62,296,0.3615781916513025
241,54,295,0.2180321792514569
223,72,295,0.04689180723053518
111,184,295,0.35291544996872376
183,112,295,0.0002530858132453944
222,73,295,2.1687663694807994e-6
214,80,294,0.27923371017636817
228,66,294,0.9350765363360477
144,150,294,0.6473918093184402
196,97,293,0.018308659296560174
215,78,293,0.00020420180961345735
188,104,292,0.8733102078879845
204,88,292,0.4347860949099593
214,78,292,0.9811127762214269
182,110,292,0.08373410198078966
173,119,292,0.13592364437184146
208,83,291,0.9081623535248994
207,84,291,0.11404401218842061
207,84,291,0.77527591436512
188,103,291,0.8733102078879845
210,80,290,0.3333774444389776
157,133,290,0.005669396643674503
240,49,289,1.01668223944421e-5
216,73,289,0.12790259804419335
221,68,289,0.5238679062670301
197,91,288,0.4357534849431548
189,99,288,0.786623350458894
207,80,287,0.38108354045296244
225,62,287,0.1391501325209082
194,92,286,0.8926735212774597
139,147,286,0.6505728275062779
215,69,284,0.9030952226408369
185,99,284,6.647509962210371e-7
216,68,284,3.1918232026819694e-14
155,129,284,1.56900147924493e-21
202,80,282,0.7165991564737738
189,92,281,2.176197025965214e-10
200,81,281,3.559284275599031e-18
156,125,281,0.0004886929631939565
201,79,280,0.8356407771585233
158,121,279,1.342049626372435e-10
198,81,279,0.021960220642977778
200,79,279,0.927808813496808
145,134,279,0.0030894056481070957
200,79,279,0.16553877009032408
194,84,278,0.9501069885590042
181,97,278,0.03317022976394289
191,87,278,1.337751600690335e-6
162,116,278,2.3313194634087e-14
152,125,277,9.759302222270325e-8
195,82,277,0.32305707266974876
