hfq_hcd_1,hfq_hcd_2,nb_ints,bp_fdr
10,3,13,0.15272553483879775
8,5,13,0.4458227714473883
8,5,13,4.224359466241988e-6
12,1,13,0.5545254822933813
4,9,13,0.7931359079871693
5,8,13,NaN
5,8,13,0.35918334633262433
9,4,13,0.006204708732247349
4,9,13,0.8586335437817162
6,7,13,0.08509261982872529
6,7,13,0.00316479362141505
1,12,13,0.5857933458990237
10,3,13,0.13345090259938538
10,3,13,0.12850144349580897
10,3,13,0.8650076002264386
10,3,13,0.0608267996489403
11,2,13,0.1921949779446829
9,4,13,0.9817557942342455
10,3,13,0.16384869272779334
13,0,13,0.8038451694762638
5,8,13,NaN
9,4,13,0.21627268575236883
9,4,13,0.3672714559669959
10,3,13,0.7099946859060099
6,7,13,NaN
10,3,13,0.03201017958990546
4,9,13,0.7112443041073787
13,0,13,NaN
7,6,13,0.7112222700502638
10,3,13,NaN
13,0,13,0.9481906106540485
5,8,13,0.32204760611626027
8,5,13,0.7622932319707106
9,4,13,0.058429256746957085
9,4,13,NaN
9,4,13,NaN
8,5,13,0.964109046255293
7,6,13,0.007200995204900058
3,10,13,0.0640450458600324
5,8,13,0.7742996008795586
10,3,13,0.02685860840451437
8,5,13,0.6385523147354637
2,11,13,0.8460613307452832
4,9,13,0.8309790886566332
10,3,13,0.5436724551002615
3,10,13,0.16892676507977705
7,6,13,0.912484067245082
6,7,13,NaN
13,0,13,0.573340734184012
7,6,13,0.8255935837441757
3,10,13,0.6021358596274022
6,7,13,0.34443431001489666
3,10,13,6.023774205259239e-9
9,4,13,NaN
9,4,13,NaN
5,8,13,NaN
8,5,13,0.014216755905391487
8,5,13,0.05631407900959844
10,3,13,0.49956463876595975
10,3,13,0.05447246844862457
7,6,13,NaN
11,2,13,0.5857933458990237
11,2,13,0.48450424010460136
7,6,13,0.02766704178145161
8,5,13,0.7602031577099693
5,8,13,0.0029196187499808293
9,4,13,0.6695419340314213
9,4,13,0.7742996008795586
8,5,13,0.8975048543322908
3,10,13,0.03909607257877132
12,1,13,0.23410310804699636
9,4,13,0.7441017778242843
7,6,13,0.44866759124185646
6,7,13,0.05683576708400666
6,7,13,0.8460613307452832
8,5,13,NaN
2,11,13,NaN
5,8,13,0.35918334633262433
8,5,13,0.019237805371438033
10,3,13,0.8824229336212897
9,4,13,0.49760645166926687
3,10,13,0.7748652722466313
5,8,13,0.042353020899947136
10,3,13,0.00258884587774316
7,6,13,0.6157371690661448
10,3,13,0.4005674250897617
8,5,13,NaN
8,5,13,0.041655030385332976
8,5,13,NaN
6,7,13,0.285231730350609
13,0,13,NaN
2,11,13,0.32204760611626027
7,6,13,0.2004115338974798
5,8,13,0.6711868417913297
5,8,13,0.0916278105608801
4,9,13,NaN
5,8,13,0.16892676507977705
9,4,13,1.768036776298959e-5
8,5,13,NaN
6,7,13,0.16892676507977705
4,9,13,0.017885932416267757
8,5,13,0.8650076002264386
4,9,13,0.24500290855878
11,2,13,0.40136022483485617
5,8,13,0.33833232604819424
6,7,13,0.006903411040743142
5,8,13,NaN
12,1,13,0.8841104759639216
6,7,13,0.004127317026748275
9,4,13,0.783001197715033
6,7,13,0.9764973997616925
8,5,13,0.49760645166926687
5,8,13,NaN
7,6,13,NaN
7,6,13,NaN
8,5,13,0.7751684710796913
4,9,13,0.9359053397245042
12,1,13,0.6850073248949298
6,7,13,0.02766704178145161
8,5,13,NaN
5,8,13,0.7742996008795586
6,7,13,0.8780201116737283
7,6,13,0.3293384105548075
6,7,13,NaN
6,7,13,0.30375011062156937
2,11,13,0.2646432847943143
6,7,13,NaN
3,10,13,0.31782120465986163
7,6,13,0.6291723264168632
10,3,13,0.5436724551002615
5,8,13,0.7099946859060099
7,6,13,0.8955793319163813
7,6,13,NaN
2,11,13,0.006698330183187864
8,5,13,0.32204760611626027
2,11,13,NaN
6,7,13,0.7944488592892044
4,9,13,NaN
3,10,13,0.00015377190600713808
4,9,13,NaN
4,9,13,0.5650014063728548
2,11,13,0.07170107740691434
6,7,13,NaN
8,5,13,0.028851166600093077
3,10,13,NaN
9,4,13,NaN
9,4,13,0.0011945037442685047
9,4,13,0.507442359507917
4,9,13,0.1921949779446829
5,8,13,0.6170306909979111
9,4,13,0.7610078746086668
6,7,13,0.24320088160774556
3,10,13,NaN
9,4,13,0.8650076002264386
4,9,13,0.7435026469914164
7,6,13,0.003811062921324308
5,8,13,0.049721971477524315
10,3,13,0.0017712086092545561
8,5,13,0.1479977805633184
6,7,13,0.0086511623679141
3,10,13,0.015364430171872317
6,7,13,0.14701094102636791
13,0,13,0.8255935837441757
3,10,13,0.5857933458990237
6,7,13,NaN
6,7,13,0.2574717479519164
7,6,13,0.7468500126200379
5,8,13,NaN
10,3,13,0.014820260770363448
8,5,13,0.9492805050384766
2,11,13,0.07313811919387664
7,6,13,0.5857933458990237
7,6,13,0.02405845782177219
1,12,13,0.12363666125698601
5,8,13,0.02766704178145161
4,9,13,NaN
6,7,13,0.8851851395384643
3,10,13,0.5436724551002615
9,4,13,NaN
6,7,13,0.8975048543322908
4,9,13,0.8792358180869095
2,11,13,0.8014889144615878
8,5,13,0.16892676507977705
8,5,13,0.11225219921941293
6,7,13,0.711165712063613
6,7,13,NaN
6,7,13,0.1436377213917555
10,3,13,0.31755234629720486
11,2,13,0.18660969477500328
7,6,13,0.7367792306100411
9,4,13,NaN
5,8,13,0.037511971263810666
4,9,13,0.8733076152259909
1,12,13,0.5857933458990237
5,8,13,0.8014889144615878
6,7,13,NaN
4,9,13,NaN
9,4,13,0.8312920881679056
6,7,13,0.5857933458990237
6,7,13,0.016429042629750406
5,8,13,0.017885932416267757
4,9,13,0.06301743871618631
9,4,13,0.9481906106540485
7,6,13,0.8460613307452832
2,11,13,0.8255935837441757
5,8,13,0.041655030385332976
3,10,13,0.9370946320424296
6,7,13,0.1921546000124956
10,3,13,0.8243442009183751
7,6,13,0.5960379515917424
7,6,13,0.35918334633262433
6,7,13,0.21780701902471042
6,7,13,0.7866712308463139
2,11,13,0.8460613307452832
6,7,13,0.6711868417913297
5,8,13,0.6711868417913297
3,10,13,2.4811289663355015e-5
9,4,13,0.7099946859060099
7,6,13,0.6695419340314213
5,8,13,0.7742996008795586
2,11,13,NaN
2,11,13,0.32204760611626027
10,3,13,0.912484067245082
6,7,13,NaN
7,6,13,0.01081766912568661
11,2,13,0.7206179569992742
7,6,13,0.972122591664462
6,7,13,0.21780701902471042
3,10,13,0.15947319881138008
1,12,13,0.44511883529085744
7,6,13,0.029429134488281602
9,4,13,NaN
5,8,13,0.942805011977783
3,10,13,NaN
6,7,13,0.08008196710849783
3,10,13,0.6291723264168632
5,8,13,0.33234105096360816
5,8,13,NaN
2,11,13,0.695063769221298
9,4,13,0.13680289465843706
4,9,13,0.5857933458990237
6,7,13,0.08411521738397125
8,5,13,0.6711868417913297
4,9,13,0.6468805602028929
3,10,13,0.041655030385332976
7,6,13,NaN
9,4,13,0.44866759124185646
3,10,13,0.6291723264168632
3,10,13,NaN
5,8,13,0.5105807020145533
5,8,13,0.9481906106540485
3,10,13,0.8460613307452832
10,3,13,0.3337651883668625
5,8,13,NaN
3,10,13,0.009189665523477854
9,4,13,0.053146307793979
8,5,13,0.285231730350609
8,5,13,NaN
4,9,13,0.14701094102636791
2,11,13,0.4005674250897617
8,5,13,0.5436724551002615
2,11,13,0.5857933458990237
2,11,13,0.285231730350609
4,9,13,0.07398859749715625
3,10,13,0.3737296127499572
5,8,13,0.49760645166926687
2,11,13,0.9255431095586868
6,7,13,NaN
5,8,13,0.2506505417905184
7,6,13,0.6644546575068047
8,5,13,3.027422514107168e-5
9,4,13,NaN
4,9,13,0.8460613307452832
2,11,13,0.05217579028161315
3,10,13,0.6349132880578332
1,12,13,0.6291723264168632
6,7,13,0.21780701902471042
5,8,13,0.09815477501282775
4,9,13,0.343879838105955
3,10,13,NaN
2,11,13,0.1298577284758039
6,7,13,0.0009026561841193764
7,6,13,0.001090343115366971
6,7,13,0.44866759124185646
6,7,13,0.0029196187499808293
4,9,13,0.261743243855165
2,11,13,0.017603073785219
8,5,13,0.14701094102636791
5,8,13,NaN
4,9,13,NaN
1,12,13,0.07398859749715625
5,8,13,0.28509806997727516
5,8,13,NaN
5,8,13,0.2925302080168306
1,12,13,NaN
3,10,13,NaN
3,10,13,0.8255935837441757
2,11,13,0.9703220335374653
4,9,13,0.023702704620319322
3,10,13,0.8975048543322908
3,10,13,1.227010583055301e-7
3,10,13,0.5846676016674762
5,8,13,0.32716995640077484
1,12,13,0.21780701902471042
4,9,13,NaN
1,12,13,0.08428636587010295
2,11,13,0.08784214867783963
6,7,13,NaN
3,10,13,0.9481906106540485
7,6,13,0.44866759124185646
6,7,13,0.16892676507977705
3,10,13,0.14701094102636791
1,12,13,NaN
3,10,13,0.16892676507977705
3,10,13,NaN
4,9,13,0.7742996008795586
3,10,13,0.285231730350609
2,11,13,NaN
3,10,13,0.9862691009837826
3,10,13,0.44866759124185646
3,10,13,0.02038764373317863
3,10,13,0.4005674250897617
2,11,13,0.2254278886152348
6,7,13,0.14104056300482468
1,12,13,0.1904027697284333
4,9,13,0.6040435271795226
2,11,13,0.2506505417905184
2,11,13,0.14701094102636791
3,10,13,0.1921949779446829
2,11,13,0.04215404172631912
2,11,13,0.2574717479519164
1,12,13,0.3541370539104541
2,11,13,0.9370946320424296
1,12,13,0.7384520322950348
2,11,13,NaN
1,12,13,NaN
1,12,13,0.011658703039369788
1,12,13,0.02766704178145161
1,12,13,0.2506505417905184
2,11,13,0.32204760611626027
1,12,13,0.8975048543322908
1,12,13,0.7084506177337786
1,12,13,0.6711868417913297
1,12,13,0.4005674250897617
0,13,13,NaN
0,13,13,NaN
0,13,13,NaN
0,13,13,NaN
0,13,13,0.8255935837441757
0,13,13,0.912484067245082
0,13,13,NaN
0,13,13,NaN
0,13,13,NaN
0,13,13,NaN
0,13,13,NaN
0,13,13,NaN
0,13,13,NaN
0,13,13,0.041655030385332976
0,13,13,NaN
0,13,13,NaN
0,13,13,0.6711868417913297
0,13,13,0.8824229336212897
0,13,13,NaN
0,13,13,NaN
0,13,13,NaN
0,13,13,NaN
0,13,13,NaN
12,0,12,NaN
7,5,12,0.8460613307452832
7,5,12,0.8014889144615878
2,10,12,0.9370946320424296
6,6,12,NaN
4,8,12,0.20335583329883689
4,8,12,0.49760645166926687
6,6,12,0.21965516704390217
4,8,12,0.5702673942513053
5,7,12,0.9834919844312308
9,3,12,0.12990051063334446
7,5,12,0.9481906106540485
7,5,12,0.1698594388846696
8,4,12,0.3873173428333978
6,6,12,0.9564517636473293
5,7,12,0.7435026469914164
7,5,12,0.8014889144615878
10,2,12,0.2506505417905184
5,7,12,NaN
9,3,12,0.014602015944842709
5,7,12,0.08169456273330244
5,7,12,0.16892676507977705
12,0,12,3.2421447849048303e-6
5,7,12,0.6711868417913297
3,9,12,0.03762349318966661
5,7,12,0.8650076002264386
7,5,12,0.1593107420880789
8,4,12,0.007552945636909107
5,7,12,0.1921949779446829
7,5,12,0.8460613307452832
5,7,12,0.004478978447088365
10,2,12,0.22355684193975214
9,3,12,0.285231730350609
7,5,12,0.1921949779446829
2,10,12,0.0640450458600324
12,0,12,0.8460613307452832
3,9,12,0.0005325714712744726
10,2,12,NaN
4,8,12,0.7435026469914164
8,4,12,0.008597431850645255
6,6,12,0.8255935837441757
5,7,12,NaN
10,2,12,0.5278098867346116
5,7,12,NaN
6,6,12,NaN
8,4,12,0.7548090505035169
7,5,12,3.5775456091829305e-5
12,0,12,0.9862691009837826
3,9,12,NaN
5,7,12,0.830992463203497
8,4,12,0.49760645166926687
12,0,12,0.7977613658838985
6,6,12,0.8940451483377738
12,0,12,0.7742996008795586
7,5,12,0.9564517636473293
10,2,12,0.12850144349580897
6,6,12,0.353716671103443
4,8,12,0.6291723264168632
9,3,12,0.04054676186190673
2,10,12,0.44866759124185646
10,2,12,0.3621508571602683
5,7,12,0.21780701902471042
3,9,12,0.12850144349580897
4,8,12,0.44866759124185646
5,7,12,0.2591615899409879
3,9,12,0.5857933458990237
9,3,12,0.7499692257451935
5,7,12,NaN
9,3,12,0.8479186584459875
6,6,12,0.10798972492297984
10,2,12,0.8650076002264386
8,4,12,0.6291723264168632
3,9,12,0.30022616015760445
8,4,12,0.2506505417905184
4,8,12,0.7231264112042964
7,5,12,0.017885932416267757
6,6,12,NaN
6,6,12,NaN
5,7,12,0.9318940499961288
9,3,12,0.7435026469914164
6,6,12,0.6711868417913297
12,0,12,NaN
8,4,12,0.0981462602611937
10,2,12,0.6991913272276651
7,5,12,NaN
12,0,12,0.9524992423132396
11,1,12,0.7742996008795586
12,0,12,0.41425906478300834
9,3,12,0.5468598270015065
10,2,12,0.6711868417913297
4,8,12,NaN
3,9,12,0.1351035968928952
9,3,12,NaN
4,8,12,0.03936695334130535
2,10,12,0.285231730350609
6,6,12,0.7467186734006481
8,4,12,0.11330802908172125
3,9,12,0.050232421060718416
9,3,12,0.7099946859060099
10,2,12,0.0011019010797392811
2,10,12,0.1263339416718716
8,4,12,NaN
9,3,12,0.8255935837441757
7,5,12,0.4034646490648176
9,3,12,0.007000251579709905
9,3,12,0.7742996008795586
3,9,12,0.5436724551002615
7,5,12,0.4005674250897617
4,8,12,NaN
9,3,12,0.9370946320424296
7,5,12,0.5857933458990237
4,8,12,0.8318972671259924
12,0,12,0.912484067245082
11,1,12,0.0070667239117713975
7,5,12,0.7435026469914164
8,4,12,0.005221639373457156
4,8,12,9.679411138254232e-5
3,9,12,0.005092605308844215
7,5,12,0.8769229317556921
6,6,12,0.9928169178499623
7,5,12,0.07576675249409673
2,10,12,NaN
5,7,12,0.5973601378544783
9,3,12,NaN
5,7,12,0.006052453783306434
1,11,12,NaN
8,4,12,NaN
1,11,12,NaN
4,8,12,0.12850144349580897
7,5,12,0.46909514903742233
10,2,12,0.2506505417905184
8,4,12,0.11235849913943609
8,4,12,0.1921949779446829
11,1,12,0.8014889144615878
12,0,12,0.5436724551002615
2,10,12,0.25053344363659447
12,0,12,NaN
6,6,12,0.44866759124185646
6,6,12,0.04235935173773284
10,2,12,0.6291723264168632
12,0,12,NaN
4,8,12,NaN
6,6,12,NaN
7,5,12,0.002716846967036673
10,2,12,0.44866759124185646
4,8,12,0.09198757041749914
9,3,12,0.19153638928482689
9,3,12,0.7817189848066457
6,6,12,0.7099946859060099
6,6,12,0.9370946320424296
6,6,12,NaN
4,8,12,0.07398859749715625
6,6,12,0.9823371294772533
2,10,12,0.1054028986269655
8,4,12,0.060235224195803155
9,3,12,0.5436724551002615
9,3,12,0.09379819919851488
4,8,12,0.24297509196410486
9,3,12,0.7435026469914164
8,4,12,0.06805958325875916
6,6,12,0.696451791778727
4,8,12,0.6711868417913297
9,3,12,0.004578551595339431
7,5,12,0.7742996008795586
3,9,12,0.7014036661204367
7,5,12,0.22941055514446526
4,8,12,0.1396261103663417
4,8,12,0.47949950703247934
7,5,12,0.06299293485994334
8,4,12,NaN
3,9,12,0.7742996008795586
9,3,12,0.14701094102636791
6,6,12,0.025416194199162537
3,9,12,NaN
5,7,12,0.023887454499875376
6,6,12,0.40117156756423494
4,8,12,NaN
6,6,12,0.029254241637388902
8,4,12,0.40136022483485617
5,7,12,0.9029425632725053
7,5,12,0.8255935837441757
4,8,12,0.03690314286304449
4,8,12,0.03184441363446245
12,0,12,0.020756651768028777
1,11,12,NaN
12,0,12,0.41670917247005984
5,7,12,0.7099946859060099
11,1,12,NaN
2,10,12,0.004811117137516271
7,5,12,0.1538653377397373
7,5,12,NaN
4,8,12,0.0011515801035610416
7,5,12,0.5857933458990237
2,10,12,0.11225219921941293
8,4,12,0.1416606806179228
5,7,12,0.6609269070683205
8,4,12,0.9180578565143008
9,3,12,0.5436724551002615
4,8,12,0.7610078746086668
8,4,12,0.03184441363446245
7,5,12,0.9764973997616925
11,1,12,0.5436724551002615
3,9,12,0.10451890156700068
8,4,12,0.4005674250897617
3,9,12,NaN
7,5,12,7.564136404729661e-5
6,6,12,0.27559312511510037
4,8,12,NaN
5,7,12,0.5436724551002615
8,4,12,0.3067745417538326
12,0,12,NaN
4,8,12,0.6711868417913297
9,3,12,0.5436724551002615
12,0,12,0.5639268589674294
7,5,12,NaN
5,7,12,0.00906028877652222
4,8,12,0.0004947473900968302
7,5,12,0.33943241863267837
4,8,12,6.471667878133468e-7
6,6,12,NaN
11,1,12,0.9564517636473293
9,3,12,0.6711868417913297
5,7,12,0.32204760611626027
8,4,12,0.7509044943968671
8,4,12,NaN
5,7,12,0.8255935837441757
3,9,12,6.90046861274095e-5
12,0,12,NaN
7,5,12,0.9370946320424296
5,7,12,0.2471205566732664
8,4,12,NaN
6,6,12,0.10344965704208957
5,7,12,0.12850144349580897
9,3,12,0.0006984542439623547
7,5,12,0.964109046255293
4,8,12,0.08320994749602365
4,8,12,0.964109046255293
5,7,12,0.9664870530040918
4,8,12,NaN
2,10,12,9.729013411303934e-7
3,9,12,0.02210999998385185
6,6,12,0.032074920477775985
8,4,12,0.9255431095586868
8,4,12,0.007837788026609073
5,7,12,0.5827557736585954
8,4,12,0.343879838105955
12,0,12,0.6711868417913297
6,6,12,NaN
12,0,12,0.3928575543417454
11,1,12,0.8255935837441757
6,6,12,0.49760645166926687
9,3,12,0.0981462602611937
3,9,12,NaN
12,0,12,NaN
5,7,12,0.593244806431962
6,6,12,0.4005674250897617
4,8,12,0.9620884793186167
5,7,12,0.01651422823203325
6,6,12,0.0981462602611937
6,6,12,0.9509997328521098
6,6,12,0.1717497118335182
7,5,12,NaN
4,8,12,0.5911687548166596
10,2,12,7.763486130703455e-6
6,6,12,0.004798206092759656
3,9,12,0.18621059641810223
3,9,12,0.7099946859060099
8,4,12,0.444414252500559
6,6,12,0.24132742004212837
6,6,12,0.964109046255293
5,7,12,NaN
5,7,12,0.00021655043881442529
4,8,12,0.18945890853298938
1,11,12,NaN
6,6,12,0.644605015181735
2,10,12,0.996152725130974
6,6,12,0.7099946859060099
11,1,12,0.16892676507977705
5,7,12,0.49760645166926687
2,10,12,0.8255935837441757
5,7,12,0.49760645166926687
12,0,12,0.5935759732726942
4,8,12,1.1403801921978633e-9
8,4,12,NaN
6,6,12,0.4005674250897617
5,7,12,0.285231730350609
9,3,12,0.11402706466363315
4,8,12,0.00028106450391043706
8,4,12,0.9664648441197923
5,7,12,NaN
9,3,12,0.44298433512905505
2,10,12,0.5436724551002615
5,7,12,0.35918334633262433
10,2,12,0.017885932416267757
5,7,12,0.9346368913319796
8,4,12,0.00021227534070307773
4,8,12,0.10809308359801358
8,4,12,NaN
3,9,12,NaN
7,5,12,0.42881767695477885
8,4,12,0.11225219921941293
4,8,12,0.08509261982872529
6,6,12,NaN
2,10,12,0.10798972492297984
7,5,12,0.0640450458600324
4,8,12,0.4005674250897617
8,4,12,0.912484067245082
3,9,12,NaN
4,8,12,NaN
9,3,12,0.5105807020145533
2,10,12,0.14701094102636791
6,6,12,0.7099946859060099
6,6,12,0.964109046255293
6,6,12,0.32204760611626027
4,8,12,0.21765835732923872
2,10,12,NaN
10,2,12,0.03985365993363235
10,2,12,0.12363674270680297
7,5,12,0.36362064770547997
6,6,12,0.11225219921941293
5,7,12,0.09283317927841134
4,8,12,NaN
7,5,12,0.49760645166926687
5,7,12,0.4005674250897617
8,4,12,0.8783716166898478
8,4,12,0.02330452099824708
4,8,12,0.5948556391082486
4,8,12,0.5576572182144729
12,0,12,0.9637024838261126
6,6,12,0.21780701902471042
3,9,12,3.976009736747303e-5
10,2,12,NaN
10,2,12,1.60856999045683e-6
2,10,12,0.8650076002264386
5,7,12,NaN
2,10,12,0.9347682314954789
7,5,12,NaN
5,7,12,NaN
5,7,12,0.5857933458990237
6,6,12,0.4005674250897617
5,7,12,0.0009219333639079515
8,4,12,NaN
5,7,12,0.7355026019174716
7,5,12,0.20241272700736776
2,10,12,0.9817557942342455
4,8,12,0.7435026469914164
3,9,12,0.003516722459036624
4,8,12,NaN
3,9,12,0.49760645166926687
5,7,12,0.015390686967911196
5,7,12,0.44182839093581144
4,8,12,0.030529616131042846
4,8,12,0.8975048543322908
5,7,12,NaN
5,7,12,0.33657069768708664
5,7,12,0.7742996008795586
2,10,12,0.49760645166926687
4,8,12,0.44866759124185646
5,7,12,0.1345717101625349
3,9,12,0.8684472148901718
2,10,12,0.07398859749715625
10,2,12,0.8014889144615878
8,4,12,0.009388641692526026
6,6,12,0.08694614543510272
3,9,12,0.16892676507977705
10,2,12,0.8975048543322908
4,8,12,0.004015471621520536
12,0,12,0.07189225570082018
3,9,12,0.056448053041987016
5,7,12,0.8975048543322908
4,8,12,0.6711868417913297
7,5,12,0.6170306909979111
4,8,12,0.5956068165867081
4,8,12,0.11225219921941293
5,7,12,NaN
7,5,12,6.179878223300544e-6
4,8,12,0.023887454499875376
3,9,12,0.06946871245604617
8,4,12,NaN
1,11,12,0.6757651588548769
5,7,12,NaN
4,8,12,NaN
6,6,12,0.4311910235294723
10,2,12,0.9703220335374653
4,8,12,NaN
2,10,12,0.6291723264168632
5,7,12,NaN
4,8,12,0.33165609816882996
5,7,12,0.4330868869882442
3,9,12,NaN
6,6,12,0.35918334633262433
3,9,12,0.5973601378544783
2,10,12,0.35918334633262433
7,5,12,0.1921949779446829
8,4,12,0.8460613307452832
3,9,12,0.7610078746086668
7,5,12,0.9963401800767422
2,10,12,NaN
4,8,12,0.19870016018747694
7,5,12,0.8255935837441757
6,6,12,0.01382595208768772
2,10,12,0.7435026469914164
7,5,12,0.2506505417905184
2,10,12,0.16892676507977705
3,9,12,NaN
6,6,12,0.17862314128222256
1,11,12,0.16892676507977705
4,8,12,7.853069379997832e-13
1,11,12,NaN
5,7,12,NaN
5,7,12,0.35918334633262433
3,9,12,NaN
2,10,12,0.16028710075466415
3,9,12,NaN
2,10,12,0.15948435013794615
5,7,12,0.35918334633262433
8,4,12,0.5436724551002615
3,9,12,0.36725182552433183
5,7,12,0.6711868417913297
5,7,12,0.1573439836296555
2,10,12,0.8075787062713752
5,7,12,0.7435026469914164
2,10,12,0.17523791955256035
6,6,12,0.9508976239791725
4,8,12,0.8124238838051626
7,5,12,0.004811117137516271
6,6,12,0.011375973872751919
9,3,12,0.285231730350609
2,10,12,0.9255431095586868
3,9,12,0.9370946320424296
3,9,12,NaN
8,4,12,0.003477011714727263
5,7,12,0.9481906106540485
9,3,12,NaN
5,7,12,0.44866759124185646
3,9,12,0.012177198934890238
1,11,12,0.9384820254825998
7,5,12,0.0640450458600324
6,6,12,NaN
7,5,12,0.07797528307509231
1,11,12,NaN
5,7,12,0.16895178995962196
4,8,12,0.08096442470195289
4,8,12,0.0016156076374795457
3,9,12,0.6291723264168632
8,4,12,0.35918334633262433
8,4,12,0.7435026469914164
3,9,12,0.1478288957442496
7,5,12,0.8255935837441757
5,7,12,0.051392494290328196
4,8,12,0.8460613307452832
5,7,12,0.020724062087912304
5,7,12,7.383543273951729e-5
1,11,12,0.5857933458990237
4,8,12,0.9370946320424296
1,11,12,0.02642113225033903
3,9,12,NaN
5,7,12,0.8183125105377306
7,5,12,0.14701094102636791
8,4,12,0.6210696236078564
1,11,12,0.1921949779446829
3,9,12,0.05631407900959844
6,6,12,0.2696783374012991
3,9,12,0.04865788038130383
4,8,12,NaN
3,9,12,0.2506505417905184
1,11,12,0.2002351374651444
4,8,12,NaN
5,7,12,0.9255431095586868
8,4,12,0.9255431095586868
2,10,12,0.8650076002264386
3,9,12,NaN
5,7,12,0.35918334633262433
7,5,12,0.4005674250897617
5,7,12,0.3686338110577726
3,9,12,0.7960888846182801
4,8,12,0.7742996008795586
2,10,12,0.9376803520658944
3,9,12,0.1274074966589192
4,8,12,0.4005674250897617
2,10,12,NaN
4,8,12,0.8312920881679056
4,8,12,0.9347648828136352
2,10,12,0.16480508910765582
5,7,12,0.5857933458990237
4,8,12,0.7746403818554657
5,7,12,NaN
2,10,12,0.44866759124185646
4,8,12,0.07398859749715625
4,8,12,0.6711868417913297
1,11,12,0.11225219921941293
2,10,12,0.9817557942342455
3,9,12,0.5857933458990237
7,5,12,0.49760645166926687
5,7,12,0.013644362619582484
3,9,12,0.8824229336212897
7,5,12,0.6020943171858673
9,3,12,0.5436724551002615
4,8,12,0.37217995332681897
3,9,12,7.44015921777665e-5
2,10,12,0.7127780267065258
2,10,12,0.0640450458600324
1,11,12,NaN
8,4,12,0.8650076002264386
3,9,12,NaN
1,11,12,0.7099946859060099
2,10,12,NaN
1,11,12,0.5436724551002615
7,5,12,0.8824229336212897
1,11,12,0.8460613307452832
5,7,12,NaN
3,9,12,0.39651011081272985
5,7,12,0.7742996008795586
1,11,12,0.05631407900959844
1,11,12,NaN
1,11,12,0.21780701902471042
4,8,12,0.8255935837441757
3,9,12,0.03378439827818822
4,8,12,0.21780701902471042
1,11,12,0.5857933458990237
5,7,12,0.13640172468834122
3,9,12,0.7435026469914164
2,10,12,0.884852738993609
2,10,12,0.2536495028511772
2,10,12,0.03086510449772262
5,7,12,0.3149742872603093
2,10,12,0.07398859749715625
2,10,12,0.35017843073122723
4,8,12,0.06819511002659569
2,10,12,0.00031216956784377206
3,9,12,0.04164212227318029
2,10,12,0.0640450458600324
2,10,12,0.5247496453503077
2,10,12,0.8255935837441757
2,10,12,NaN
2,10,12,NaN
2,10,12,0.9198213553055049
1,11,12,0.09097463108553622
2,10,12,NaN
1,11,12,0.03184441363446245
3,9,12,0.876232550069811
3,9,12,NaN
1,11,12,NaN
1,11,12,NaN
2,10,12,0.8014889144615878
2,10,12,0.05010329087977183
2,10,12,0.9834668500674338
4,8,12,0.007837788026609073
3,9,12,NaN
2,10,12,0.6593494717289954
2,10,12,0.5857933458990237
2,10,12,0.21780701902471042
3,9,12,NaN
2,10,12,0.8014889144615878
1,11,12,0.010977922634129242
2,10,12,0.8824229336212897
3,9,12,0.9251111857035039
1,11,12,0.8975048543322908
3,9,12,0.9481906106540485
3,9,12,NaN
1,11,12,0.12850144349580897
2,10,12,0.6511862857571321
1,11,12,0.573340734184012
1,11,12,NaN
1,11,12,0.47861369859328307
1,11,12,0.03184441363446245
1,11,12,4.078152648347985e-5
3,9,12,0.08509261982872529
1,11,12,0.01528974985693621
1,11,12,0.013096417977752213
0,12,12,0.028600353510540095
0,12,12,0.7468125415102562
0,12,12,0.16892676507977705
0,12,12,NaN
0,12,12,NaN
0,12,12,0.6711868417913297
0,12,12,0.8014889144615878
0,12,12,NaN
0,12,12,0.039803630460788664
0,12,12,NaN
0,12,12,0.8650076002264386
0,12,12,0.8255935837441757
0,12,12,NaN
0,12,12,0.8255935837441757
0,12,12,0.5857933458990237
0,12,12,0.0640450458600324
0,12,12,0.04865788038130383
0,12,12,NaN
0,12,12,NaN
0,12,12,NaN
0,12,12,0.573340734184012
0,12,12,0.6711868417913297
0,12,12,0.9363544011838687
0,12,12,0.5725039826488356
0,12,12,0.7742996008795586
0,12,12,NaN
0,12,12,0.0005818936194197816
0,12,12,0.7435026469914164
8,3,11,0.7435026469914164
8,3,11,NaN
6,5,11,NaN
7,4,11,0.10138582082674709
7,4,11,0.0038432830829611135
8,3,11,0.6291723264168632
10,1,11,0.9101578846703543
2,9,11,0.5436724551002615
8,3,11,0.8975048543322908
8,3,11,0.1921949779446829
8,3,11,0.964109046255293
6,5,11,NaN
6,5,11,0.016939583613135654
6,5,11,NaN
5,6,11,0.0981462602611937
6,5,11,NaN
10,1,11,0.647777466637452
9,2,11,NaN
10,1,11,0.285231730350609
9,2,11,0.018967387319778144
9,2,11,NaN
4,7,11,0.901208698829351
6,5,11,0.49760645166926687
9,2,11,0.11225219921941293
9,2,11,0.6711868417913297
10,1,11,0.05631407900959844
6,5,11,0.03699915555555507
7,4,11,0.8255935837441757
5,6,11,NaN
8,3,11,0.010835642310493087
2,9,11,0.6951441371881056
2,9,11,NaN
