hfq_hcd_1,hfq_hcd_2,nb_ints,bp_fdr
45,10,55,0.0004177219393048252
43,12,55,0.8062781873736411
27,28,55,0.0023123473912791377
25,30,55,NaN
27,28,55,0.0072673566330288585
25,30,55,0.08668558218797301
25,30,55,4.382184933516986e-19
31,24,55,0.008932144557211535
27,28,55,0.015089968713335646
18,37,55,9.177428015019905e-5
10,45,55,0.5905786148867141
30,25,55,0.01700187252703769
19,36,55,0.002149755004263009
36,19,55,0.13634574322330037
18,37,55,0.2070133225140964
3,52,55,0.04026210075913638
22,33,55,0.1353697911437236
40,15,55,0.03573862828111791
35,20,55,0.45928058323952264
17,38,55,0.08139481150030385
25,30,55,0.8062781873736411
20,35,55,0.005823343468184366
8,47,55,0.9383829762252275
12,43,55,0.11302026105487464
18,37,55,0.03435914052903762
9,46,55,0.005588573111232432
28,27,55,0.0051630887119182645
5,50,55,9.352054863400495e-5
5,50,55,NaN
7,48,55,0.059569823287697825
45,9,54,1.3608612742146734e-7
21,33,54,0.876000259749966
28,26,54,0.5523648636569257
32,22,54,0.006447857887101373
18,36,54,0.0529780285808907
34,20,54,0.18464713191429816
15,39,54,0.006225200882349599
24,30,54,NaN
35,19,54,0.05802660555006739
18,36,54,0.1791109280893668
20,34,54,0.02026453355916382
37,17,54,0.015929148216902913
42,12,54,NaN
37,17,54,0.642689094081309
22,32,54,NaN
20,34,54,0.40441724013853836
23,31,54,NaN
35,19,54,NaN
16,38,54,NaN
13,41,54,NaN
14,40,54,0.01163581045444455
17,37,54,NaN
17,37,54,3.3734364727002795e-9
13,41,54,4.391566530433762e-9
7,47,54,0.017809239281788392
16,38,54,0.00019329167365023895
16,38,54,0.6651445388456798
22,32,54,0.0002841024691592165
20,34,54,NaN
17,36,53,0.010118366013729176
39,14,53,0.00828951897127352
30,23,53,0.2196944718888504
29,24,53,0.021572810693186586
32,21,53,NaN
24,29,53,0.8552518946838663
11,42,53,0.5026470452986262
20,33,53,0.44825522674753576
29,24,53,3.4338875733065045e-8
35,18,53,0.2935437088997797
24,29,53,NaN
17,36,53,0.05717683323591027
3,50,53,0.06647904892472589
27,26,53,0.009502841096006406
24,29,53,0.18068478316176736
8,45,53,0.5394882506144599
23,30,53,0.9067597060883621
19,34,53,NaN
15,38,53,NaN
19,34,53,0.5076524678986474
5,48,53,5.714791038608298e-7
20,33,53,0.6277539581968292
30,23,53,0.05776979668935995
29,24,53,0.8999727400155006
10,43,53,6.407749487500155e-5
17,36,53,0.045734305939105144
32,21,53,0.2426068904918033
34,19,53,0.5349334134374683
22,31,53,0.0422343908683246
6,47,53,2.6321526135321466e-7
8,45,53,0.09652246162613985
19,33,52,0.0002486432502195584
19,33,52,0.7341887400444542
26,26,52,0.3510841961080117
36,16,52,0.061149526683872
48,4,52,0.7991144185201825
12,40,52,0.8580538269218619
33,19,52,0.031124889097046207
34,18,52,0.11302026105487464
32,20,52,NaN
26,26,52,0.03181195964303136
40,12,52,NaN
31,21,52,0.0006918786680017077
18,34,52,NaN
17,35,52,0.08374208859898336
30,22,52,0.3193104281105608
15,37,52,0.1791109280893668
8,44,52,0.642689094081309
4,48,52,0.8187079271864545
7,45,52,0.6954809800855193
17,35,52,0.09652246162613985
25,27,52,0.41042378787561506
14,38,52,0.3062012950881318
15,37,52,0.00017013499963472296
21,31,52,0.7283085946206178
7,45,52,0.012741653266331953
17,34,51,NaN
25,26,51,0.5054109537657646
23,28,51,0.0006120235337548623
11,40,51,0.0006254375572546538
27,24,51,0.9574121554627333
20,31,51,0.7414629065681517
26,25,51,4.874983960472885e-8
27,24,51,0.5076524678986474
23,28,51,0.0503944665317212
9,42,51,3.139578803865307e-5
32,19,51,0.0013434798398821363
20,31,51,NaN
37,14,51,0.3771746347450958
34,17,51,9.321014343461548e-6
30,21,51,0.00012038598065702062
24,27,51,0.11302026105487464
27,24,51,0.13221071469067883
38,13,51,7.625820448961758e-5
9,42,51,0.08139481150030385
22,29,51,NaN
8,43,51,0.3821428698583356
23,28,51,0.5975415592365582
25,26,51,0.389727136913861
32,19,51,NaN
23,28,51,0.07153037863242526
32,19,51,0.15278689897357067
29,22,51,0.8302287522477523
26,25,51,0.043766073668168336
37,14,51,2.1564790238257947e-5
35,16,51,0.695950452035038
14,37,51,NaN
20,31,51,0.00016844237571423897
11,40,51,1.389871337500466e-6
28,23,51,NaN
32,19,51,NaN
12,39,51,0.9711009219885854
37,14,51,0.5523648636569257
21,30,51,0.009214615445481113
4,47,51,1.934162182208306e-5
37,13,50,0.08139481150030385
30,20,50,0.2510429118280211
32,18,50,0.45482455427464646
28,22,50,0.44154565092654574
32,18,50,0.23020338743463015
40,10,50,1.0609184754053552e-27
20,30,50,0.0004043336299354901
11,39,50,0.008885624186195889
21,29,50,0.5983910585585586
35,15,50,NaN
39,11,50,0.8652657887863615
41,9,50,NaN
18,32,50,0.4586140219451372
11,39,50,0.376183652235253
33,17,50,NaN
19,31,50,NaN
23,27,50,0.24385752264245997
20,30,50,0.5384892079827006
25,25,50,0.00536741239971999
42,8,50,0.00032222458726873155
37,13,50,0.490836868079805
12,38,50,0.0004901683431574535
27,23,50,0.43443801408536636
8,42,50,0.08501160143230518
16,34,50,0.8535399985089294
11,39,50,0.06984398440883517
11,39,50,0.5644877094442109
20,30,50,4.1628772753719034e-5
25,25,50,0.05573479018920654
20,30,50,0.032346489380444855
21,29,50,0.0689269948193067
13,37,50,0.03573862828111791
21,29,50,0.1125137288854611
11,39,50,0.25047356788235486
9,41,50,0.09652246162613985
27,22,49,0.0020004411948048462
20,29,49,1.6931719461954998e-11
35,14,49,0.0011212684332342114
13,36,49,0.20493651758430087
21,28,49,0.1914692023208227
28,21,49,0.020625696887855063
24,25,49,NaN
27,22,49,0.3600202686490202
22,27,49,4.043675200017098e-6
26,23,49,NaN
33,16,49,0.2088844544951591
6,43,49,0.8062781873736411
24,25,49,0.0035237193585663995
20,29,49,0.8986774862655574
31,18,49,0.0006183310812483451
44,5,49,0.022193698565384654
33,16,49,0.20092939463317286
15,34,49,0.0003890767861589862
27,22,49,0.04196847438386402
22,27,49,0.002404671954333039
30,19,49,0.41042378787561506
9,40,49,0.05916634506716057
28,21,49,0.37438216150281955
22,27,49,0.29536578456422036
27,22,49,0.06941966922747173
10,39,49,0.5088607554423249
21,28,49,0.06352536705889097
31,18,49,0.07402936055044901
25,24,49,NaN
20,29,49,0.016418268025899574
18,31,49,0.2871757007843838
20,29,49,NaN
24,25,49,0.0007632117903880677
3,46,49,0.880430286456223
20,29,49,0.007616331988731861
6,43,49,0.05074924062952438
10,39,49,3.741188316808895e-5
8,41,49,0.0011095038741632444
4,45,49,0.0005916525660487751
22,26,48,1.9969842323850723e-5
40,8,48,0.2723073212505744
16,32,48,0.36374176270060876
35,13,48,0.642689094081309
36,12,48,0.08139481150030385
25,23,48,0.3777701838340179
16,32,48,0.19404648708193112
22,26,48,0.00523453835779427
27,21,48,3.5687964395763333e-5
18,30,48,0.11490953216129625
30,18,48,NaN
8,40,48,0.0897960713184889
12,36,48,8.129234127881795e-11
28,20,48,NaN
32,16,48,0.17878965305023942
19,29,48,0.037425087115662295
28,20,48,0.5523648636569257
19,29,48,0.013642209393824921
19,29,48,0.575609252706629
36,12,48,NaN
16,32,48,0.13221071469067883
24,24,48,0.14652351722452706
33,15,48,0.7188460181803934
22,26,48,0.5983910585585586
21,27,48,0.6596468841608929
19,29,48,0.13221071469067883
31,17,48,0.6747310753307035
17,31,48,0.8553916717037049
16,32,48,1.5462107668726608e-6
20,28,48,NaN
25,23,48,0.6914977058482109
14,34,48,0.6431096697242566
27,20,47,0.7079894915350945
24,23,47,4.000228377675524e-6
37,10,47,0.12885934078269537
18,29,47,0.1735630442847757
30,17,47,0.6972801090105253
15,32,47,0.5195958354665596
28,19,47,0.012741653266331953
29,18,47,0.4603937428181953
23,24,47,0.10385648476161723
14,33,47,0.5085116998523612
7,40,47,0.27865560308233756
12,35,47,0.1117990538688664
34,13,47,NaN
29,18,47,NaN
27,20,47,0.9357857374272102
20,27,47,0.0007936255852330059
6,41,47,0.6175815875171303
26,21,47,4.165634096293122e-10
27,20,47,0.16984246388154842
20,27,47,0.5688323052409472
26,21,47,NaN
20,27,47,0.002702869922288079
18,29,47,NaN
7,40,47,3.5687964395763333e-5
23,24,47,0.3467873771645431
37,10,47,NaN
33,14,47,NaN
20,27,47,0.03998300971256309
19,28,47,0.3811171875853741
33,14,47,0.029824284599219358
25,22,47,0.5634484466196374
28,19,47,0.8909590781505728
24,23,47,0.11302026105487464
36,11,47,0.008199474725361304
13,34,47,0.14940008304926986
6,41,47,0.4903986630468636
14,33,47,0.5523648636569257
16,31,47,NaN
22,25,47,0.8568074217351174
20,27,47,0.5597721497496992
35,12,47,1.9497341491723586e-7
14,33,47,0.41042378787561506
25,22,47,0.44391923736777367
21,26,47,0.007991915413389528
17,30,47,0.00014933554728098998
5,42,47,0.00041861401752275916
7,40,47,NaN
14,33,47,NaN
1,46,47,0.18652643949233227
5,42,47,NaN
5,42,47,0.0006140711219385469
9,38,47,6.407749487500155e-5
10,37,47,0.29903854602294727
1,46,47,0.025396716993254218
22,24,46,0.12299013770867209
35,11,46,0.3665512800528562
16,30,46,3.9551128954211865e-9
26,20,46,0.2242560192381328
16,30,46,0.20281288201234676
13,33,46,0.20322060181669482
24,22,46,NaN
32,14,46,NaN
15,31,46,NaN
38,8,46,0.7181035168589049
37,9,46,0.29971761708530115
9,37,46,NaN
16,30,46,7.286983277902428e-8
13,33,46,0.0006046864321876775
35,11,46,NaN
23,23,46,0.001086934235672388
35,11,46,0.08898628456929208
18,28,46,0.5523648636569257
28,18,46,0.9659495665715027
27,19,46,0.5872397040650119
24,22,46,0.49473626603497756
28,18,46,5.562519275553062e-5
20,26,46,0.08139481150030385
21,25,46,0.05916634506716057
19,27,46,0.0424631829557896
12,34,46,0.09084910619133643
21,25,46,0.48741599917200357
32,14,46,0.15348760037464887
22,24,46,0.04495496186140826
10,36,46,0.03122705779374387
18,28,46,NaN
19,27,46,NaN
28,18,46,0.1059563321643647
7,39,46,0.00044355647324465614
21,25,46,0.9203570951962589
23,23,46,NaN
15,31,46,0.8381155985913138
11,35,46,0.2795481783803956
16,30,46,0.0005849758461325748
42,4,46,3.614879206946947e-5
14,32,46,0.13246258082539156
10,36,46,0.4801498966428024
13,33,46,0.7697403801565411
6,40,46,NaN
11,35,46,0.6181741150469073
20,26,46,0.013208335821193226
21,25,46,0.022551442272600794
14,32,46,0.5076524678986474
5,41,46,0.000821783781800181
13,33,46,0.4861804391927554
1,45,46,0.0008023579667174982
26,19,45,0.016965077357712667
27,18,45,0.054636064164484174
25,20,45,NaN
20,25,45,0.438526685048645
22,23,45,0.061149526683872
16,29,45,0.1125137288854611
15,30,45,0.24264763680520743
26,19,45,0.03285663300646358
28,17,45,0.000350887491190612
16,29,45,0.3037395027512463
11,34,45,0.04484646325286434
18,27,45,0.5193492726107857
17,28,45,NaN
23,22,45,0.10641175155622191
30,15,45,0.30920335538913063
27,18,45,8.242442112185223e-10
19,26,45,NaN
30,15,45,0.4611047806236351
17,28,45,0.02686264057760351
26,19,45,NaN
21,24,45,0.11730250581458405
10,35,45,0.8020205592223977
34,11,45,0.8482888386365799
15,30,45,0.2795481783803956
12,33,45,0.0014648479909483865
14,31,45,0.09231894935903767
21,24,45,0.2250250391586762
9,36,45,NaN
30,15,45,NaN
15,30,45,0.00010632237895971755
22,23,45,0.00962578920723459
22,23,45,0.7106310196754363
20,25,45,0.8302287522477523
13,32,45,0.5276203767220415
6,39,45,NaN
19,26,45,0.9859421773727781
8,37,45,0.7331079663381646
15,30,45,0.04263845043616167
8,37,45,0.2426068904918033
8,37,45,0.06984398440883517
24,21,45,0.7268266357954307
7,38,45,0.5983910585585586
9,36,45,0.5523648636569257
12,33,45,0.4586140219451372
3,42,45,0.11302026105487464
6,39,45,5.209292022094396e-5
6,39,45,0.4586140219451372
15,29,44,NaN
23,21,44,NaN
20,24,44,0.934687892575454
24,20,44,5.792810550712992e-12
30,14,44,2.305184009767875e-5
36,8,44,NaN
21,23,44,0.10416358623413556
23,21,44,0.3557282890017735
19,25,44,0.029824284599219358
17,27,44,0.0002697160015978044
25,19,44,1.2436313146062923e-5
27,17,44,0.28937051218697774
16,28,44,0.41042378787561506
30,14,44,0.86482303902549
24,20,44,0.22241587468041613
13,31,44,1.9969842323850723e-5
30,14,44,0.9885283686619968
7,37,44,0.8212938801505606
17,27,44,0.6414734266021631
35,9,44,0.0006772842409414761
28,16,44,0.5523648636569257
21,23,44,9.42775352713752e-9
27,17,44,1.903804165571157e-5
29,15,44,0.5636761145241715
23,21,44,NaN
28,16,44,0.2579902629090897
17,27,44,0.025283188549209856
14,30,44,0.07718216824792579
25,19,44,0.024453546347640538
16,28,44,0.007767174640717379
25,19,44,0.02384655733250499
15,29,44,0.6826185730663652
25,19,44,NaN
11,33,44,0.6513921636290021
8,36,44,0.2921641925022698
31,13,44,0.017809239281788392
21,23,44,NaN
24,20,44,0.036962676197690565
5,39,44,0.003131498592344465
20,24,44,0.9865378255265453
30,14,44,0.09270666244176426
21,23,44,0.2795481783803956
7,37,44,NaN
16,28,44,0.9067597060883621
7,37,44,NaN
10,34,44,0.0503944665317212
8,36,44,0.8069917322481532
16,28,44,0.9559387050273785
8,36,44,0.0009511833239992809
5,39,44,0.017375392057968776
3,41,44,0.027508030988302654
19,24,43,0.8699286741239536
30,13,43,0.6979559214466489
24,19,43,0.007114009197751627
34,9,43,0.3238101356243932
27,16,43,NaN
23,20,43,0.3886679797781146
11,32,43,0.023715253851399134
24,19,43,NaN
31,12,43,0.7707589479931505
38,5,43,0.13221071469067883
39,4,43,0.012509239005074892
23,20,43,1.2431871325961166e-5
26,17,43,NaN
31,12,43,0.9020583515826628
23,20,43,NaN
27,16,43,0.10789597046471035
28,15,43,0.7703349738089077
27,16,43,0.5983910585585586
22,21,43,0.14468049305375286
15,28,43,0.909006065928034
22,21,43,0.7031301343445996
18,25,43,0.36681459976636277
23,20,43,0.0026623989243089946
13,30,43,NaN
19,24,43,0.03965254469721532
19,24,43,0.239286151811269
9,34,43,2.775557765225581e-11
22,21,43,0.8909590781505728
13,30,43,0.8654245362367344
30,13,43,0.4586140219451372
14,29,43,0.25409150507986034
19,24,43,NaN
31,12,43,0.11682003248524354
17,26,43,0.6023674328865083
5,38,43,0.0008789289734329449
22,21,43,7.634440334816009e-6
22,21,43,0.06984398440883517
26,17,43,0.35055741112662414
17,26,43,0.4645697588587549
12,31,43,0.8279949241513933
5,38,43,0.012271755833245574
26,17,43,0.0009760507617752042
23,19,42,0.25138089562646115
31,11,42,0.12411242582549202
25,17,42,0.0028191935065476252
12,30,42,0.8581183863937226
30,12,42,0.007047428046208854
20,22,42,0.7188460181803934
12,30,42,0.2795481783803956
28,14,42,0.00022874537443438463
21,21,42,0.06387376081748161
10,32,42,0.0004100601928691903
27,15,42,NaN
32,10,42,0.6759242438257057
17,25,42,0.284212673715814
17,25,42,3.892020725895451e-6
31,11,42,0.16431777361525304
25,17,42,0.0014322544450190535
27,15,42,0.032762473260488346
17,25,42,0.0415757262247361
36,6,42,0.5360036651834584
13,29,42,2.6908662312838055e-6
7,35,42,0.7822433197015767
15,27,42,0.00720065335014407
21,21,42,NaN
11,31,42,0.15417448420586607
19,23,42,NaN
21,21,42,NaN
12,30,42,0.4638495323597269
20,22,42,2.813587596376521e-5
11,31,42,0.022775416009992163
10,32,42,0.3995823334342517
21,21,42,0.4693056227499096
27,15,42,0.9928725325910136
19,23,42,NaN
27,15,42,0.00419675867043209
12,30,42,0.528955749069039
11,31,42,0.02143073799725636
14,28,42,0.003930060864272878
23,19,42,0.8060848162010166
6,36,42,0.5983910585585586
21,21,42,0.5505805437872651
5,37,42,0.9357857374272102
18,24,42,0.8180957499483887
8,34,42,0.4586140219451372
15,27,42,0.05794336467935737
3,39,42,0.05604600695006179
5,37,42,0.023707073852597686
6,36,42,NaN
6,36,42,0.1560442355399414
16,25,41,0.41042378787561506
24,17,41,NaN
16,25,41,0.004915913703833517
10,31,41,7.101394348951471e-7
30,11,41,0.026662019068723047
18,23,41,0.10301207828537251
29,12,41,NaN
20,21,41,0.682275944583376
28,13,41,0.981236864265928
26,15,41,0.36195297437028884
8,33,41,0.11641807077431333
13,28,41,0.18439349617873838
18,23,41,0.00205695512706812
19,22,41,NaN
25,16,41,NaN
15,26,41,0.10493401056841518
38,3,41,NaN
7,34,41,NaN
20,21,41,NaN
21,20,41,0.000796939803514285
16,25,41,0.0026303250406673182
24,17,41,0.9925883253395366
17,24,41,0.005634571703672751
13,28,41,0.9659495665715027
21,20,41,0.07165981154204576
15,26,41,NaN
15,26,41,0.6097969241472517
22,19,41,0.08139481150030385
16,25,41,NaN
14,27,41,NaN
11,30,41,0.0031735589044211646
8,33,41,NaN
36,5,41,0.0008605546975152327
21,20,41,0.07428172812421326
13,28,41,3.617424062442266e-7
9,32,41,0.001226041465036203
18,23,41,0.051546715564446614
5,36,41,0.4586140219451372
13,28,41,0.00028657482361911437
11,30,41,NaN
10,31,41,0.5677057733422163
5,36,41,0.04838012153047755
35,6,41,0.3114710522348002
14,27,41,0.12709569651020663
16,25,41,NaN
6,35,41,0.15348760037464887
6,35,41,0.2795481783803956
6,35,41,0.5912779054386441
7,34,41,0.05916634506716057
3,38,41,NaN
2,39,41,NaN
11,29,40,0.21351718891108817
31,9,40,0.016243828500149226
20,20,40,0.9989980546552272
20,20,40,0.3977229420570414
25,15,40,0.08139481150030385
21,19,40,0.11550332220497576
12,28,40,0.1914692023208227
27,13,40,0.8723440292898591
10,30,40,4.779383820540337e-5
29,11,40,0.7822433197015767
20,20,40,0.8597649029107637
4,36,40,0.41805111781783394
10,30,40,0.0005505006782099489
15,25,40,0.529887213504649
36,4,40,0.005026180486687827
9,31,40,0.1791109280893668
21,19,40,0.06717873248141767
20,20,40,0.4868707467688505
21,19,40,0.4095514626195408
34,6,40,9.782346045416642e-5
6,34,40,NaN
24,16,40,0.00014933554728098998
30,10,40,0.004957988908676085
20,20,40,0.08938001634677822
14,26,40,6.692787624703154e-14
16,24,40,0.5203441615642866
27,13,40,0.0001455019824201488
13,27,40,0.41042378787561506
18,22,40,NaN
8,32,40,0.016174144692228408
6,34,40,0.03724654191394289
37,3,40,0.6444435296907838
20,20,40,0.06984398440883517
21,19,40,0.8212938801505606
15,25,40,0.9351635798780251
21,19,40,NaN
18,22,40,0.983970022572617
17,23,40,0.5076524678986474
23,17,40,0.5674107172508536
16,24,40,NaN
10,30,40,NaN
19,21,40,0.852381323057206
12,28,40,0.0006140711219385469
15,25,40,0.9491368941018264
15,25,40,0.8212938801505606
22,18,40,0.7808948524004466
33,7,40,0.7433253644885025
7,33,40,NaN
24,16,40,0.2426068904918033
15,25,40,3.150297067029835e-5
18,22,40,0.0035793712000826666
3,37,40,0.7745973636295994
17,23,40,0.21893335638828562
18,22,40,0.7412936738197994
18,22,40,0.8818210936523072
12,28,40,0.7808948524004466
9,31,40,0.08839391988664344
4,36,40,0.5142410951607378
7,33,40,0.9730602904381236
3,37,40,0.11454446259117453
19,20,39,0.2579902629090897
30,9,39,0.06755037365905077
14,25,39,NaN
15,24,39,0.8302287522477523
26,13,39,9.97120169501558e-7
21,18,39,0.357754840926472
9,30,39,0.9240194152702554
18,21,39,0.21418917962492473
29,10,39,0.017268037489107713
23,16,39,NaN
22,17,39,0.954843237312792
21,18,39,0.28172471106334446
23,16,39,0.12323543347373583
16,23,39,0.0006120685644142805
27,12,39,0.0005915130591704847
11,28,39,0.4434111526064316
6,33,39,0.6516195708933747
21,18,39,0.085078133706641
23,16,39,NaN
26,13,39,0.5523648636569257
29,10,39,0.39279832023459194
21,18,39,NaN
19,20,39,0.047508682457532155
28,11,39,0.0036028001597473913
12,27,39,NaN
22,17,39,NaN
14,25,39,0.10028584696571809
26,13,39,0.7187213717929445
15,24,39,0.4232468654287105
25,14,39,0.00021086675606731686
31,8,39,4.204345870885636e-13
32,7,39,0.9574121554627333
19,20,39,0.11302026105487464
24,15,39,1.4655811395427224e-5
8,31,39,NaN
18,21,39,0.5523648636569257
14,25,39,0.0010229237003795597
5,34,39,0.7509979234994011
6,33,39,0.2088844544951591
23,16,39,0.0955408529079943
27,12,39,0.08139481150030385
7,32,39,2.0672546750952607e-8
19,20,39,0.2426068904918033
17,22,39,0.3089236277582757
24,15,39,NaN
3,36,39,0.13221071469067883
19,20,39,0.5281199542374861
5,34,39,0.005409272279869556
9,30,39,0.031196529350868592
4,35,39,0.2088844544951591
4,35,39,0.0018046925535668615
2,37,39,0.642689094081309
5,34,39,0.1791109280893668
4,35,39,0.00032603880769115084
12,27,39,0.29464595851733266
3,36,39,0.0033043384185033916
15,23,38,0.0036239193723182645
7,31,38,0.0503944665317212
23,15,38,0.0001289177312855521
25,13,38,0.06319399674223707
25,13,38,0.5220785697042926
18,20,38,4.732381856606097e-10
36,2,38,6.7579322427435e-5
22,16,38,NaN
9,29,38,0.00014873615023602773
18,20,38,0.35489378289831003
7,31,38,0.0034179362135666105
21,17,38,0.6613616422406583
17,21,38,0.39729098765966725
27,11,38,0.8054921104620612
18,20,38,0.015089968713335646
10,28,38,0.22566217291689336
31,7,38,NaN
21,17,38,NaN
18,20,38,0.06524382259102147
30,8,38,NaN
29,9,38,0.2795481783803956
9,29,38,NaN
18,20,38,0.08539976381403655
16,22,38,0.8302287522477523
19,19,38,0.5523648636569257
30,8,38,0.9551413956000916
9,29,38,0.19698841166449566
21,17,38,0.8549221336151432
27,11,38,0.0027966310836332747
18,20,38,0.05916634506716057
22,16,38,0.1791109280893668
15,23,38,0.5076524678986474
20,18,38,0.0503944665317212
14,24,38,NaN
8,30,38,0.0575440837764297
24,14,38,0.03715790238086842
30,8,38,0.5674107172508536
13,25,38,0.16386037137016882
19,19,38,NaN
13,25,38,0.2088844544951591
20,18,38,0.2795481783803956
14,24,38,0.16153213322676968
10,28,38,0.43220872526476617
11,27,38,0.26223923899448026
5,33,38,0.03674279941068971
9,29,38,0.3738114031230969
9,29,38,0.008908986075469904
11,27,38,0.04317860913941315
5,33,38,NaN
10,28,38,0.3193104281105608
4,34,38,0.41042378787561506
6,32,38,0.4424005131029683
3,35,38,0.36374176270060876
23,14,37,0.36374176270060876
23,14,37,0.2898127341224855
17,20,37,0.5253657558249659
21,16,37,0.029824284599219358
16,21,37,0.11302026105487464
26,11,37,0.0004589742734023374
28,9,37,0.085078133706641
3,34,37,NaN
23,14,37,0.018412267479983153
21,16,37,NaN
11,26,37,0.2795481783803956
15,22,37,0.004631250264292129
16,21,37,0.0006631347204783787
29,8,37,0.278772067569072
26,11,37,0.00011079124444560862
12,25,37,0.9782165303953562
24,13,37,NaN
36,1,37,0.008971700638648097
23,14,37,0.9505826839297975
18,19,37,0.5674107172508536
14,23,37,0.2795481783803956
18,19,37,0.03690061693175856
16,21,37,0.9214211865650056
12,25,37,NaN
15,22,37,0.6826185730663652
7,30,37,0.644591506906058
12,25,37,0.9995612141041931
18,19,37,0.5509306332518595
23,14,37,0.005734373538253296
20,17,37,0.5523648636569257
24,13,37,0.41042378787561506
21,16,37,0.009108996513792567
22,15,37,0.609321997319726
29,8,37,0.3193104281105608
23,14,37,0.001430696485197189
13,24,37,0.04640036587912212
21,16,37,0.642689094081309
11,26,37,NaN
15,22,37,0.7188460181803934
29,8,37,0.029824284599219358
26,11,37,0.9913022216131288
19,18,37,4.275162559337386e-6
7,30,37,NaN
17,20,37,0.003538831041394792
30,7,37,0.00030772599024415557
10,27,37,0.017985946273758893
9,28,37,0.42801807700712713
24,13,37,0.5983910585585586
24,13,37,0.28498694202688535
26,11,37,0.11618562636550361
10,27,37,0.5462568915769693
31,6,37,0.5200198087547052
2,35,37,0.9067597060883621
24,13,37,0.36575648586795817
9,28,37,0.0016926416712396888
4,33,37,0.13221071469067883
4,33,37,0.13221071469067883
11,26,37,0.00010605380378911721
21,16,37,0.025396716993254218
15,22,37,0.2795481783803956
6,31,37,0.04500352678497132
1,36,37,4.2748638382638904e-5
3,34,37,NaN
8,28,36,0.007457907223995671
17,19,36,0.007376562267606716
25,11,36,0.9999035267586278
18,18,36,0.5076524678986474
21,15,36,0.2426068904918033
20,16,36,0.13221071469067883
18,18,36,0.5170400441960112
21,15,36,0.06111961766217228
34,2,36,0.1791109280893668
20,16,36,0.08209872421616117
19,17,36,0.0004565417545138197
17,19,36,0.21985017193925768
24,12,36,NaN
10,26,36,0.4586140219451372
11,25,36,0.15348760037464887
16,20,36,0.2795481783803956
29,7,36,NaN
13,23,36,0.07841174005755182
13,23,36,0.1130587047450655
19,17,36,0.0002040863942539927
18,18,36,0.7439284591711934
32,4,36,0.0022195512341138847
11,25,36,0.09686470441855767
17,19,36,0.0008590560008103138
15,21,36,0.012436379123171724
19,17,36,0.012945842434548133
28,8,36,0.003224961967943648
14,22,36,0.25241694018235905
23,13,36,0.00268075296455978
30,6,36,0.12059791403608966
16,20,36,0.00013675029795396027
21,15,36,0.8302287522477523
9,27,36,0.3782498717433507
22,14,36,0.0011198270414168785
14,22,36,NaN
18,18,36,0.053086459880134565
26,10,36,0.06216729364682686
9,27,36,0.3161663231071558
23,13,36,NaN
20,16,36,NaN
18,18,36,0.00012913465089389161
12,24,36,NaN
10,26,36,0.008908986075469904
7,29,36,0.3959369147525691
10,26,36,0.00860264728312664
13,23,36,9.965027361715863e-7
19,17,36,0.00019773334477564777
17,19,36,0.9475679371961635
8,28,36,0.029824284599219358
3,33,36,0.06122860468244279
11,25,36,0.16348005527186235
9,27,36,2.7026284988767488e-8
7,29,36,0.09652246162613985
7,29,36,0.15348760037464887
5,31,36,0.001411932377069244
16,20,36,0.7794380416376637
16,20,36,0.0503944665317212
21,15,36,NaN
12,24,36,NaN
13,23,36,0.03674279941068971
6,30,36,0.9606280490673932
11,25,36,0.060380397266216246
9,27,36,0.09652246162613985
6,30,36,0.5983910585585586
4,32,36,0.17274197872982675
12,24,36,0.4586140219451372
5,31,36,NaN
16,20,36,0.02143073799725636
4,32,36,0.7509979234994011
4,32,36,0.05916634506716057
3,33,36,5.8644247814365296e-6
19,16,35,0.6400568453167532
13,22,35,0.36374176270060876
26,9,35,0.41042378787561506
23,12,35,NaN
15,20,35,0.03573862828111791
10,25,35,0.07500557586252883
23,12,35,0.00031963490049930664
17,18,35,0.44419223827894344
24,11,35,NaN
24,11,35,0.6826185730663652
13,22,35,5.464106622251243e-7
14,21,35,0.045783372839967536
28,7,35,1.1935442640174291e-6
31,4,35,0.0503944665317212
27,8,35,3.32755081770201e-5
19,16,35,NaN
11,24,35,0.9733036496182667
21,14,35,0.01143214622991464
8,27,35,0.05916634506716057
16,19,35,0.15348760037464887
15,20,35,0.8999727400155006
22,13,35,0.4708400745717703
23,12,35,0.059127387402280865
20,15,35,0.5983910585585586
19,16,35,0.2426068904918033
22,13,35,0.0032096414465135116
7,28,35,NaN
27,8,35,0.0006345551758432137
19,16,35,0.03519825811634365
18,17,35,0.5082327500172742
15,20,35,0.6292034187138464
22,13,35,NaN
12,23,35,NaN
7,28,35,0.05227536144780493
33,2,35,8.943818236103956e-9
7,28,35,0.46085190229297823
5,30,35,0.17231556605695467
25,10,35,0.7509979234994011
18,17,35,NaN
28,7,35,0.007919108332383558
27,8,35,0.5475816141938126
14,21,35,0.047589109695436387
19,16,35,0.004524357411398446
16,19,35,0.20172747143221306
6,29,35,0.028957474332246824
7,28,35,NaN
15,20,35,0.04263845043616167
11,24,35,0.9891225228375129
22,13,35,0.7257152058528377
15,20,35,NaN
11,24,35,NaN
17,18,35,NaN
17,18,35,NaN
20,15,35,0.11810559682761117
25,10,35,0.241688670670202
13,22,35,0.41612056755230403
2,33,35,0.0046044607472797055
18,17,35,0.0014967179236399805
19,16,35,0.573098589262953
