hfq_lcd_1,hfq_lcd_2,nb_ints,bp_fdr
9,4,13,0.23998440172325927
10,3,13,0.8185843942460208
12,1,13,0.9747128701728911
10,3,13,0.8066627967150805
11,2,13,0.0002911551349851229
7,6,13,0.255110557217973
9,4,13,0.3654288304717093
10,3,13,0.20936945520216732
10,3,13,0.30766134932571504
7,6,13,0.33728827817688073
10,3,13,0.531729986764269
10,3,13,0.00011536512877685548
10,3,13,0.9433412321949546
12,1,13,0.9209789316492126
12,1,13,0.531729986764269
11,2,13,NaN
10,3,13,NaN
13,0,13,0.15921953565114888
4,9,13,0.18342590517711166
11,2,13,0.9614248710601718
9,4,13,0.531729986764269
12,1,13,NaN
6,7,13,0.4817239039239494
7,6,13,0.9079098270401949
10,3,13,0.15921953565114888
7,6,13,0.34926187684352356
11,2,13,NaN
11,2,13,0.027150137488542374
12,1,13,NaN
8,5,13,NaN
9,4,13,NaN
8,5,13,NaN
9,4,13,NaN
10,3,13,NaN
12,1,13,0.31924494718534235
10,3,13,0.43025846073510815
4,9,13,NaN
9,4,13,0.2736599385245901
8,5,13,0.3708774108892309
8,5,13,NaN
8,5,13,NaN
12,1,13,0.8354695659274475
6,7,13,4.639332898226206e-8
7,6,13,0.23998440172325927
8,5,13,NaN
11,2,13,0.34926187684352356
11,2,13,0.6990667746156102
9,4,13,NaN
9,4,13,0.06525587975951877
11,2,13,0.1814554476813263
7,6,13,0.006082193050191918
9,4,13,NaN
10,3,13,0.6185582093370283
8,5,13,0.8597792096635031
9,4,13,0.03230741676234196
7,6,13,NaN
5,8,13,0.36448115625873156
11,2,13,0.9040149738180426
10,3,13,0.531729986764269
10,3,13,NaN
8,5,13,NaN
9,4,13,0.1584786104525426
8,5,13,NaN
8,5,13,0.483768449142263
7,6,13,0.29752008573103583
7,6,13,NaN
10,3,13,NaN
8,5,13,NaN
8,5,13,0.531729986764269
11,2,13,0.10323341992952213
7,6,13,0.8770122193000203
9,4,13,0.16712866113109823
6,7,13,0.39547847015511944
10,3,13,0.4171380130451259
5,8,13,0.7605140857800008
8,5,13,NaN
10,3,13,0.055463098643265145
10,3,13,0.23998440172325927
8,5,13,0.18415710021470522
10,3,13,0.07633250114228259
11,2,13,0.7641629005282548
8,5,13,0.18342590517711166
9,4,13,NaN
12,1,13,0.23998440172325927
10,3,13,0.31128496075105533
3,10,13,0.7641629005282548
8,5,13,0.34926187684352356
10,3,13,0.31128496075105533
12,1,13,0.10907907093211638
7,6,13,0.00022852271961980918
7,6,13,NaN
9,4,13,NaN
7,6,13,NaN
9,4,13,NaN
8,5,13,0.1392877754842181
7,6,13,0.0046083224908301705
10,3,13,0.8185843942460208
7,6,13,0.005984959124630316
8,5,13,0.20585542231012063
5,8,13,0.22892906759382656
4,9,13,NaN
9,4,13,0.3042007367616033
4,9,13,0.04187338623119312
11,2,13,0.390088581715401
10,3,13,0.13232809447263544
9,4,13,0.08869205529953894
9,4,13,NaN
10,3,13,0.7470239550011291
9,4,13,NaN
12,1,13,0.0569687888815355
12,1,13,NaN
10,3,13,3.5342994140439584e-8
10,3,13,0.035190764938117146
10,3,13,0.6613966634587408
13,0,13,0.9952885516359501
7,6,13,NaN
12,1,13,NaN
10,3,13,0.44395915961689175
13,0,13,0.7332177371595686
11,2,13,0.8130550058173163
7,6,13,0.20936945520216732
10,3,13,0.021663718021091148
11,2,13,0.9079098270401949
9,4,13,NaN
11,2,13,0.04937587322664477
5,8,13,0.3680062425026455
7,6,13,NaN
13,0,13,0.9614248710601718
10,3,13,0.7730328591093432
10,3,13,0.1376319999999998
10,3,13,0.08869205529953894
6,7,13,0.01082245431430795
7,6,13,NaN
7,6,13,NaN
7,6,13,0.390088581715401
12,1,13,0.9209789316492126
12,1,13,NaN
8,5,13,0.00014514019199979455
9,4,13,0.5757595332036677
9,4,13,NaN
10,3,13,0.7641629005282548
10,3,13,0.6613966634587408
11,2,13,0.8430728865298635
9,4,13,NaN
9,4,13,NaN
13,0,13,0.9209789316492126
7,6,13,NaN
9,4,13,NaN
10,3,13,NaN
9,4,13,NaN
9,4,13,0.22036439232865215
13,0,13,0.23998440172325927
11,2,13,0.7641629005282548
9,4,13,0.8597792096635031
8,5,13,0.8395040133151549
11,2,13,0.08869205529953894
6,7,13,NaN
7,6,13,NaN
8,5,13,0.7641629005282548
10,3,13,0.4180583414487013
7,6,13,NaN
10,3,13,0.08869205529953894
9,4,13,0.3102983000410172
7,6,13,0.007003252747251538
13,0,13,0.5757595332036677
12,1,13,0.8439134469906977
8,5,13,NaN
9,4,13,0.5002714751569745
6,7,13,0.1026612005498701
12,1,13,NaN
7,6,13,0.893076864532752
12,1,13,0.6990667746156102
10,3,13,0.7332177371595686
8,5,13,NaN
9,4,13,NaN
2,11,13,NaN
8,5,13,0.48299930547282477
8,5,13,0.011810305524924604
9,4,13,0.2579042808851361
12,1,13,NaN
8,5,13,0.9209789316492126
10,3,13,0.43516302245992766
7,6,13,0.7641629005282548
7,6,13,NaN
8,5,13,0.43614794933242046
10,3,13,NaN
6,7,13,0.531729986764269
6,7,13,0.04937587322664477
10,3,13,NaN
10,3,13,0.00352037150464529
9,4,13,0.483768449142263
8,5,13,0.058751702370273405
7,6,13,0.560681281690559
8,5,13,0.390088581715401
7,6,13,NaN
6,7,13,0.6990667746156102
10,3,13,0.9597534367178027
9,4,13,NaN
10,3,13,0.390088581715401
9,4,13,0.34926187684352356
8,5,13,0.31128496075105533
11,2,13,0.0857454008235716
4,9,13,0.15921953565114888
12,1,13,0.8395040133151549
7,6,13,0.893076864532752
7,6,13,0.7332177371595686
7,6,13,NaN
9,4,13,0.007003252747251538
8,5,13,0.06525587975951877
12,1,13,0.001115774874459598
6,7,13,0.8185843942460208
11,2,13,0.483768449142263
13,0,13,0.7332177371595686
9,4,13,0.9940320922471844
11,2,13,0.04937587322664477
7,6,13,0.15921953565114888
6,7,13,0.003788441268422185
13,0,13,0.1026612005498701
8,5,13,0.34926187684352356
5,8,13,0.20241048554965532
10,3,13,0.483768449142263
4,9,13,0.001087682627941217
8,5,13,0.9565900833755396
8,5,13,0.11835585687382275
8,5,13,NaN
7,6,13,0.012022118863049316
12,1,13,NaN
11,2,13,NaN
9,4,13,0.014302811501596825
10,3,13,NaN
6,7,13,NaN
13,0,13,NaN
8,5,13,NaN
6,7,13,0.08869205529953894
9,4,13,0.531729986764269
11,2,13,0.23586169473738167
10,3,13,0.00829404517453861
10,3,13,NaN
11,2,13,0.10733328371946868
11,2,13,NaN
10,3,13,0.6990667746156102
2,11,13,NaN
6,7,13,0.44977209482474156
9,4,13,0.026837493986903837
9,4,13,0.20936945520216732
9,4,13,0.003141413654045658
11,2,13,0.4229562787072568
8,5,13,NaN
6,7,13,0.8720421626239891
9,4,13,0.6185582093370283
8,5,13,0.2287848549746581
9,4,13,0.9326921332428637
7,6,13,0.20936945520216732
9,4,13,0.0569687888815355
7,6,13,0.893076864532752
12,1,13,NaN
9,4,13,NaN
10,3,13,0.7641629005282548
8,5,13,0.23998440172325927
9,4,13,0.014302811501596825
12,1,13,0.5945736147673963
8,5,13,0.5222525107795589
11,2,13,NaN
9,4,13,NaN
6,7,13,0.15253251237188928
10,3,13,0.7925166447343686
6,7,13,NaN
5,8,13,NaN
11,2,13,NaN
6,7,13,0.9281135527345504
11,2,13,NaN
10,3,13,0.3706004820113899
7,6,13,NaN
4,9,13,0.08603854446441817
10,3,13,0.6675251573382264
9,4,13,0.20936945520216732
6,7,13,0.9209789316492126
9,4,13,NaN
9,4,13,NaN
7,6,13,0.5170897945552569
9,4,13,0.0028043141261598873
11,2,13,0.483768449142263
11,2,13,0.18402335704894165
8,5,13,0.7332177371595686
11,2,13,NaN
10,3,13,0.2736599385245901
11,2,13,0.9452414378483109
9,4,13,NaN
8,5,13,0.7332177371595686
11,2,13,0.005526676437103962
9,4,13,0.18342590517711166
10,3,13,0.3883386089770039
9,4,13,0.9848027522935779
11,2,13,0.026925778154635698
9,4,13,NaN
9,4,13,0.9209789316492126
10,3,13,0.9079098270401949
9,4,13,0.8466593992990097
11,2,13,NaN
13,0,13,0.5757595332036677
7,6,13,0.5003796211970915
11,2,13,0.7925166447343686
9,4,13,0.9614248710601718
6,7,13,0.6613966634587408
10,3,13,0.8280095136300987
5,8,13,NaN
9,4,13,NaN
8,5,13,0.033211682626518996
5,8,13,0.23998440172325927
8,5,13,NaN
6,7,13,0.483768449142263
11,2,13,0.6613966634587408
6,7,13,0.9675986097793022
5,8,13,NaN
10,3,13,0.1376319999999998
8,5,13,0.6990667746156102
12,1,13,0.20936945520216732
10,3,13,0.9079098270401949
7,6,13,0.23998440172325927
7,6,13,0.483768449142263
4,9,13,0.35786429902364847
11,2,13,0.005218373985522614
8,5,13,0.710410651171062
10,3,13,0.29660096583685003
8,5,13,NaN
6,7,13,0.8185843942460208
5,8,13,0.28123987660644484
8,5,13,NaN
11,2,13,NaN
11,2,13,NaN
5,8,13,0.6990667746156102
5,8,13,0.012719482389690657
10,3,13,0.0016111163850265253
10,3,13,0.29221472464951725
9,4,13,0.9209789316492126
8,5,13,NaN
10,3,13,NaN
11,2,13,0.15921953565114888
10,3,13,NaN
10,3,13,0.6990667746156102
9,4,13,NaN
10,3,13,NaN
8,5,13,0.006082193050191918
10,3,13,NaN
10,3,13,0.016627813551177786
7,6,13,NaN
10,3,13,NaN
8,5,13,0.2736599385245901
10,3,13,0.6185582093370283
10,3,13,0.14119446359709384
8,5,13,0.9534153129152887
9,4,13,NaN
9,4,13,0.05338766779846238
9,4,13,0.06004739584758392
10,3,13,NaN
9,4,13,0.8959518929359591
10,3,13,0.2889523941309023
8,5,13,0.6990667746156102
9,4,13,0.7641629005282548
12,1,13,0.15921953565114888
10,3,13,0.12390041476341097
8,5,13,0.893076864532752
10,3,13,0.00018948864695044195
10,3,13,NaN
10,3,13,NaN
7,6,13,0.04382406448956184
3,10,13,0.390088581715401
6,7,13,NaN
12,1,13,NaN
6,7,13,0.5757595332036677
7,6,13,0.8597792096635031
6,7,13,NaN
8,5,13,0.390088581715401
6,7,13,0.09465463737610944
8,5,13,NaN
4,9,13,0.9433412321949546
7,6,13,0.31385017035345075
11,2,13,0.18342590517711166
11,2,13,0.531729986764269
7,6,13,0.0033830001697148604
6,7,13,NaN
13,0,13,0.6990667746156102
11,2,13,0.7925166447343686
8,5,13,0.43614794933242046
7,6,13,NaN
7,6,13,0.6166771502382946
12,1,13,NaN
7,6,13,NaN
9,4,13,0.00829404517453861
7,6,13,0.703328724750363
6,7,13,0.8569548441502347
7,6,13,0.43614794933242046
9,4,13,0.8395040133151549
6,7,13,NaN
7,6,13,0.08869205529953894
6,7,13,0.24824965460085582
8,5,13,0.531729986764269
6,7,13,NaN
8,5,13,0.5780660506944091
6,7,13,0.5098317807053887
8,5,13,NaN
9,4,13,0.483768449142263
8,5,13,0.9079098270401949
13,0,13,0.03230741676234196
10,3,13,0.8395040133151549
6,7,13,NaN
8,5,13,0.39732631372439997
12,1,13,0.05617276001002554
8,5,13,NaN
11,2,13,0.43614794933242046
6,7,13,NaN
9,4,13,NaN
7,6,13,0.7332177371595686
7,6,13,0.6185582093370283
8,5,13,0.049756228455594666
4,9,13,0.6185582093370283
8,5,13,NaN
6,7,13,0.12567753987700844
9,4,13,0.980101638801523
10,3,13,0.031139455321913118
10,3,13,0.21937196477498655
6,7,13,0.04937587322664477
10,3,13,0.8185843942460208
10,3,13,0.7925166447343686
7,6,13,0.6185582093370283
6,7,13,0.7332177371595686
8,5,13,0.11356731048703078
6,7,13,NaN
6,7,13,0.5522684827995845
12,1,13,0.6185582093370283
5,8,13,0.18342590517711166
6,7,13,0.6284606796152472
11,2,13,0.22892906759382656
6,7,13,0.18342590517711166
11,2,13,0.6990667746156102
7,6,13,0.18342590517711166
9,4,13,NaN
8,5,13,0.967671050230962
8,5,13,0.15921953565114888
5,8,13,0.9888383068434982
9,4,13,0.13554197421141004
7,6,13,0.44056170724399724
11,2,13,NaN
9,4,13,NaN
6,7,13,0.46672097630673065
8,5,13,4.5100234678483367e-7
5,8,13,NaN
9,4,13,0.5212534833146459
10,3,13,0.15921953565114888
9,4,13,NaN
8,5,13,NaN
10,3,13,0.18342590517711166
12,1,13,0.21103418372080227
10,3,13,0.43614794933242046
11,2,13,0.39732595048527836
9,4,13,0.04937587322664477
8,5,13,1.0512621999821955e-5
9,4,13,NaN
10,3,13,0.6185582093370283
9,4,13,0.06525587975951877
8,5,13,0.8815613782088523
3,10,13,0.41716321716087185
8,5,13,0.03281741490189986
6,7,13,0.31128496075105533
9,4,13,0.019597495016254417
9,4,13,0.6613966634587408
9,4,13,0.5616926379828182
6,7,13,NaN
10,3,13,0.9326921332428637
10,3,13,NaN
11,2,13,NaN
6,7,13,0.7925166447343686
11,2,13,0.9079098270401949
5,8,13,0.7470239550011291
8,5,13,0.6613966634587408
10,3,13,0.14049256850002345
9,4,13,0.9209789316492126
5,8,13,0.2827719797019191
11,2,13,0.6613966634587408
8,5,13,0.9534153129152887
8,5,13,NaN
5,8,13,0.04937587322664477
3,10,13,0.8395040133151549
3,10,13,0.9599354719478888
6,7,13,NaN
7,6,13,0.004431743576002646
10,3,13,0.0021679292106529047
5,8,13,0.43614794933242046
10,3,13,0.31516058861278834
10,3,13,0.2736599385245901
9,4,13,NaN
9,4,13,0.323573460039637
11,2,13,0.7882242152559904
10,3,13,0.5757595332036677
4,9,13,0.8185843942460208
10,3,13,0.483768449142263
9,4,13,0.8185843942460208
11,2,13,0.23998440172325927
9,4,13,0.6952791823641344
8,5,13,0.18342590517711166
8,5,13,0.08869205529953894
8,5,13,0.7332177371595686
5,8,13,0.6818443464993732
7,6,13,0.30746299205241734
9,4,13,NaN
8,5,13,0.6990667746156102
6,7,13,0.2736599385245901
8,5,13,NaN
9,4,13,0.375089120443754
5,8,13,0.03230741676234196
11,2,13,0.1026612005498701
10,3,13,0.22892906759382656
8,5,13,0.9614248710601718
10,3,13,0.8118402742409159
7,6,13,0.6990667746156102
5,8,13,0.18342590517711166
7,6,13,NaN
4,9,13,0.8185843942460208
6,7,13,0.9444758416552013
8,5,13,0.002022620217508889
6,7,13,NaN
7,6,13,0.6185582093370283
7,6,13,NaN
3,10,13,0.531729986764269
8,5,13,NaN
13,0,13,NaN
7,6,13,NaN
7,6,13,0.2736599385245901
6,7,13,0.000584967414917312
5,8,13,0.9209789316492126
11,2,13,0.6985149481115056
6,7,13,0.5757595332036677
4,9,13,0.11750165507257354
5,8,13,NaN
5,8,13,NaN
7,6,13,NaN
6,7,13,0.7332177371595686
7,6,13,0.023435629564671455
9,4,13,NaN
5,8,13,0.1279758113266246
5,8,13,NaN
9,4,13,0.23998440172325927
4,9,13,NaN
9,4,13,0.027150137488542374
10,3,13,0.9484668220256333
5,8,13,0.40481623991342824
5,8,13,0.043199805379105054
9,4,13,NaN
6,7,13,0.37379055756157903
6,7,13,NaN
5,8,13,NaN
8,5,13,0.15921953565114888
6,7,13,0.9326921332428637
8,5,13,0.7582271649271727
3,10,13,NaN
3,10,13,NaN
9,3,12,0.7277910133953862
8,4,12,0.8185843942460208
7,5,12,0.390088581715401
10,2,12,NaN
7,5,12,NaN
10,2,12,NaN
9,3,12,0.019519080662983124
10,2,12,0.7853387871763059
7,5,12,NaN
9,3,12,NaN
7,5,12,0.08869205529953894
7,5,12,0.8597792096635031
9,3,12,0.9686139634526727
9,3,12,0.4689156560029013
7,5,12,0.9848027522935779
7,5,12,0.9138944566319953
10,2,12,0.6715086718348188
8,4,12,0.1376319999999998
7,5,12,0.483768449142263
8,4,12,0.6613966634587408
6,6,12,NaN
7,5,12,NaN
8,4,12,NaN
8,4,12,NaN
6,6,12,0.390088581715401
9,3,12,0.7512299760214655
7,5,12,0.08869205529953894
11,1,12,0.18342590517711166
11,1,12,2.109575731756411e-6
4,8,12,0.1026612005498701
5,7,12,0.014508686610031938
8,4,12,0.33372149774144877
7,5,12,0.7332177371595686
10,2,12,0.541837447934544
6,6,12,0.6990667746156102
7,5,12,0.9747128701728911
11,1,12,NaN
9,3,12,0.5757595332036677
7,5,12,0.9079098270401949
8,4,12,NaN
11,1,12,NaN
9,3,12,NaN
9,3,12,0.6990667746156102
10,2,12,0.07633250114228259
12,0,12,0.9071352322312466
12,0,12,0.20936945520216732
7,5,12,NaN
5,7,12,0.6184104439478766
11,1,12,0.11835585687382275
9,3,12,NaN
10,2,12,0.1909010445319506
8,4,12,0.08869205529953894
11,1,12,0.001450341113107375
5,7,12,0.00041418128108417336
11,1,12,0.9138944566319953
6,6,12,0.31128496075105533
9,3,12,NaN
7,5,12,0.12023438523711903
11,1,12,0.8395040133151549
12,0,12,0.04331387598237286
8,4,12,0.7641629005282548
9,3,12,0.12390041476341097
10,2,12,0.15921953565114888
7,5,12,0.37139722799597047
9,3,12,0.2551117444414783
8,4,12,NaN
12,0,12,0.31385017035345075
10,2,12,0.537900881111369
9,3,12,NaN
8,4,12,0.08869205529953894
10,2,12,0.6990667746156102
10,2,12,0.00977965527934502
7,5,12,0.23927579163334914
10,2,12,NaN
9,3,12,0.9534153129152887
9,3,12,0.3310658935063618
9,3,12,0.6185582093370283
6,6,12,0.6688932271996622
12,0,12,0.390088581715401
7,5,12,0.02256000024919674
7,5,12,0.6990667746156102
10,2,12,0.7925166447343686
8,4,12,NaN
9,3,12,0.9747128701728911
8,4,12,0.7641629005282548
10,2,12,0.8597792096635031
8,4,12,0.18342590517711166
7,5,12,0.4531190990902127
9,3,12,1.4931109977958981e-6
5,7,12,0.8597792096635031
10,2,12,0.003419888498663141
9,3,12,0.11835585687382275
10,2,12,0.1376319999999998
10,2,12,NaN
7,5,12,NaN
10,2,12,NaN
12,0,12,0.4990660252443078
10,2,12,0.43614794933242046
11,1,12,0.21428703001955357
9,3,12,NaN
10,2,12,0.43614794933242046
7,5,12,0.9326921332428637
8,4,12,0.043199805379105054
7,5,12,NaN
9,3,12,0.7757409649570324
10,2,12,NaN
8,4,12,0.03782247324613561
8,4,12,0.5757595332036677
11,1,12,0.9326921332428637
7,5,12,0.6613966634587408
9,3,12,0.22375730346751577
5,7,12,NaN
8,4,12,0.749359964362704
8,4,12,0.1376319999999998
10,2,12,0.18339155183148337
7,5,12,0.20936945520216732
8,4,12,0.15921953565114888
11,1,12,0.011664956779138366
10,2,12,0.6185582093370283
11,1,12,0.2674948595196502
10,2,12,0.021766501294557546
8,4,12,0.1376319999999998
10,2,12,0.13212253669251803
8,4,12,0.1026612005498701
9,3,12,0.24265001291699886
5,7,12,0.7641629005282548
9,3,12,0.1992581997601379
11,1,12,NaN
7,5,12,0.6185582093370283
9,3,12,0.8899481007770936
8,4,12,NaN
8,4,12,0.1376319999999998
9,3,12,0.043199805379105054
8,4,12,0.7470239550011291
9,3,12,0.531729986764269
7,5,12,0.5757595332036677
10,2,12,0.531729986764269
12,0,12,0.43614794933242046
11,1,12,0.6185582093370283
8,4,12,0.3566774067387504
10,2,12,0.9427372287348289
8,4,12,0.31128496075105533
7,5,12,0.6544793908273733
10,2,12,NaN
11,1,12,0.003119565359052384
10,2,12,8.81362439875841e-6
8,4,12,NaN
9,3,12,0.5863015938848039
11,1,12,0.03355007514069377
4,8,12,NaN
8,4,12,NaN
7,5,12,0.9925270385647629
8,4,12,0.43614794933242046
7,5,12,0.6613966634587408
5,7,12,NaN
9,3,12,NaN
9,3,12,0.06599596761383968
10,2,12,NaN
7,5,12,0.0569687888815355
9,3,12,0.8031960249980263
7,5,12,NaN
10,2,12,0.18342590517711166
5,7,12,0.9895108160440628
9,3,12,0.43614794933242046
10,2,12,0.5757595332036677
7,5,12,0.019519080662983124
9,3,12,0.483768449142263
11,1,12,0.0003633105352887954
12,0,12,NaN
8,4,12,0.007003252747251538
10,2,12,NaN
10,2,12,0.5766102806757265
8,4,12,0.4526590152587507
10,2,12,0.43614794933242046
9,3,12,NaN
10,2,12,0.4758497275991378
11,1,12,0.027150137488542374
10,2,12,NaN
11,1,12,0.6613966634587408
11,1,12,0.014302811501596825
10,2,12,0.18289175153557002
9,3,12,NaN
9,3,12,NaN
9,3,12,0.08869205529953894
7,5,12,NaN
9,3,12,0.07633250114228259
8,4,12,0.022597300448481066
9,3,12,NaN
8,4,12,NaN
9,3,12,0.9534153129152887
9,3,12,0.5757595332036677
7,5,12,0.15921953565114888
12,0,12,NaN
11,1,12,NaN
6,6,12,0.5780660506944091
11,1,12,NaN
5,7,12,2.8915661847372646e-5
5,7,12,0.25952640369237745
7,5,12,NaN
4,8,12,0.8597792096635031
9,3,12,NaN
12,0,12,0.8031960249980263
9,3,12,0.6990667746156102
10,2,12,0.9888383068434982
9,3,12,NaN
7,5,12,0.029251171761279924
7,5,12,0.012022118863049316
8,4,12,NaN
8,4,12,0.7238266136637509
10,2,12,5.407587689365496e-7
8,4,12,0.6185582093370283
10,2,12,NaN
11,1,12,0.017313805963278153
7,5,12,0.9079098270401949
5,7,12,0.6613966634587408
7,5,12,NaN
9,3,12,NaN
9,3,12,0.6701343507063929
9,3,12,0.6613966634587408
8,4,12,NaN
10,2,12,0.7332177371595686
7,5,12,NaN
7,5,12,0.012022118863049316
12,0,12,0.7925166447343686
10,2,12,NaN
10,2,12,0.016627813551177786
9,3,12,NaN
7,5,12,NaN
8,4,12,NaN
8,4,12,0.1576682282874721
8,4,12,0.12145075960560672
8,4,12,0.38886653776615526
6,6,12,NaN
10,2,12,0.15772478254008926
12,0,12,NaN
10,2,12,NaN
8,4,12,0.9747128701728911
11,1,12,0.04937587322664477
7,5,12,0.8597792096635031
10,2,12,0.8597792096635031
9,3,12,0.6185582093370283
9,3,12,NaN
5,7,12,0.05379176160181524
5,7,12,NaN
7,5,12,NaN
11,1,12,0.08342803344362043
10,2,12,0.13717722402408927
10,2,12,0.3696275741947223
8,4,12,NaN
10,2,12,NaN
12,0,12,0.18342590517711166
10,2,12,NaN
8,4,12,0.6570853097481938
5,7,12,0.1491321214801029
9,3,12,0.20398578930023334
9,3,12,NaN
9,3,12,0.31128496075105533
7,5,12,0.531729986764269
6,6,12,NaN
9,3,12,0.6990667746156102
9,3,12,NaN
7,5,12,0.18342590517711166
7,5,12,0.027150137488542374
7,5,12,0.11835585687382275
7,5,12,NaN
10,2,12,0.5757595332036677
8,4,12,NaN
8,4,12,0.03215706024212413
9,3,12,NaN
8,4,12,0.18342590517711166
10,2,12,NaN
7,5,12,0.503429902019479
8,4,12,0.9686139634526727
5,7,12,0.31128496075105533
8,4,12,NaN
7,5,12,0.08869205529953894
10,2,12,0.3611256291161324
6,6,12,NaN
10,2,12,0.09379529786469648
10,2,12,0.0058440151814954
7,5,12,NaN
8,4,12,NaN
7,5,12,0.43114660187239917
7,5,12,0.014302811501596825
11,1,12,0.027150137488542374
7,5,12,0.6613966634587408
12,0,12,NaN
6,6,12,0.7332177371595686
10,2,12,8.612046680803774e-6
7,5,12,0.7332177371595686
8,4,12,NaN
10,2,12,0.07633250114228259
9,3,12,NaN
6,6,12,0.9209789316492126
9,3,12,0.011968994760435775
11,1,12,0.893076864532752
11,1,12,0.8770122193000203
4,8,12,0.0041659793186033705
10,2,12,5.315687419194047e-9
7,5,12,NaN
8,4,12,0.003061528894086881
8,4,12,0.34926187684352356
9,3,12,0.5757595332036677
7,5,12,0.3565763969162567
9,3,12,NaN
11,1,12,0.483768449142263
9,3,12,0.5235575948742167
8,4,12,0.6990667746156102
10,2,12,0.8770122193000203
9,3,12,0.7925166447343686
8,4,12,0.005133983308373616
6,6,12,0.9079098270401949
6,6,12,NaN
8,4,12,0.5817498556510571
9,3,12,NaN
9,3,12,NaN
10,2,12,NaN
10,2,12,NaN
8,4,12,NaN
9,3,12,NaN
10,2,12,0.893076864532752
9,3,12,0.6613966634587408
10,2,12,0.01597256487265263
5,7,12,0.043199805379105054
11,1,12,0.23998440172325927
6,6,12,NaN
10,2,12,0.4442112435529582
11,1,12,NaN
11,1,12,NaN
4,8,12,0.6943375644258158
10,2,12,NaN
10,2,12,0.8185843942460208
6,6,12,0.8770122193000203
10,2,12,NaN
8,4,12,0.20936945520216732
9,3,12,0.043199805379105054
7,5,12,0.1004159907511305
10,2,12,NaN
8,4,12,0.07633250114228259
12,0,12,NaN
8,4,12,NaN
12,0,12,NaN
11,1,12,0.002514442743431079
6,6,12,0.7925166447343686
12,0,12,0.7479411980436067
9,3,12,NaN
12,0,12,NaN
7,5,12,NaN
9,3,12,NaN
4,8,12,0.5757595332036677
6,6,12,0.07633250114228259
7,5,12,0.7175366239048164
10,2,12,0.531729986764269
9,3,12,0.8395040133151549
10,2,12,0.1376319999999998
8,4,12,0.26724634424321336
7,5,12,0.18342590517711166
9,3,12,0.003255784895810717
8,4,12,0.531729986764269
8,4,12,0.1026612005498701
6,6,12,0.10474699239068398
7,5,12,0.9614248710601718
9,3,12,0.390088581715401
5,7,12,0.0569687888815355
9,3,12,0.7332177371595686
7,5,12,NaN
7,5,12,0.390088581715401
11,1,12,0.23998440172325927
11,1,12,0.42943092277892264
12,0,12,NaN
9,3,12,0.5976377428652669
9,3,12,0.2736599385245901
12,0,12,NaN
8,4,12,0.8185843942460208
11,1,12,0.1026612005498701
9,3,12,NaN
9,3,12,0.5757595332036677
10,2,12,0.8597792096635031
6,6,12,0.9747128701728911
6,6,12,NaN
7,5,12,0.9209789316492126
9,3,12,3.218904474227422e-5
5,7,12,0.34926187684352356
10,2,12,0.8770122193000203
6,6,12,NaN
9,3,12,NaN
7,5,12,0.6613966634587408
8,4,12,0.7463553004550284
11,1,12,0.043199805379105054
11,1,12,NaN
9,3,12,0.03230741676234196
10,2,12,0.3627710739850452
11,1,12,0.8395040133151549
9,3,12,0.3937126046170264
12,0,12,0.6613966634587408
9,3,12,0.43614794933242046
10,2,12,0.7925166447343686
9,3,12,0.009450290282409585
8,4,12,0.7641629005282548
8,4,12,NaN
9,3,12,0.893076864532752
6,6,12,0.28773259511613514
9,3,12,0.48698590430912275
8,4,12,NaN
11,1,12,NaN
6,6,12,0.11795977596122421
5,7,12,0.43614794933242046
10,2,12,NaN
7,5,12,8.822224847176124e-13
7,5,12,NaN
9,3,12,0.3308494572043728
9,3,12,0.6613966634587408
9,3,12,0.020020094443725517
9,3,12,0.6613966634587408
12,0,12,0.7332177371595686
8,4,12,0.893076864532752
10,2,12,0.12390041476341097
10,2,12,0.531729986764269
11,1,12,NaN
6,6,12,0.6185582093370283
12,0,12,0.34926187684352356
6,6,12,0.08869205529953894
6,6,12,NaN
10,2,12,0.5162799594927229
9,3,12,NaN
6,6,12,0.1376319999999998
8,4,12,0.15921953565114888
9,3,12,0.12532444304236073
9,3,12,0.893076864532752
8,4,12,0.0011023829669764853
9,3,12,NaN
11,1,12,0.06525587975951877
10,2,12,NaN
8,4,12,0.9895628940079707
12,0,12,NaN
11,1,12,0.03782247324613561
11,1,12,0.14341372939388958
6,6,12,0.2816698898264103
10,2,12,NaN
8,4,12,0.627805641850532
8,4,12,NaN
9,3,12,NaN
11,1,12,0.6185582093370283
8,4,12,NaN
10,2,12,0.43577762349235377
10,2,12,0.372511985798932
9,3,12,0.390088581715401
7,5,12,0.43614794933242046
11,1,12,0.007003252747251538
8,4,12,NaN
10,2,12,NaN
11,1,12,NaN
5,7,12,NaN
5,7,12,NaN
8,4,12,NaN
10,2,12,0.009912176912471659
8,4,12,0.34926187684352356
8,4,12,0.23998440172325927
6,6,12,0.7925166447343686
6,6,12,0.7023954194648231
8,4,12,0.9326921332428637
3,9,12,0.9209789316492126
7,5,12,0.7044067666291435
9,3,12,0.07633250114228259
8,4,12,0.43614794933242046
9,3,12,0.6185582093370283
10,2,12,NaN
7,5,12,NaN
8,4,12,0.531729986764269
10,2,12,NaN
9,3,12,NaN
10,2,12,NaN
8,4,12,0.10513372537391186
9,3,12,0.7641629005282548
9,3,12,0.45357529842436256
4,8,12,NaN
